,UnitID,name,type,Bus name,x,y,capacity,Technology,Cost,Start Year,Retired Year,Status
3911,new_onwind_27272,onwind_27272,onwind,way/33917128-275,-0.4661,53.6434,36.0,onwind,,,,shelved
3912,new_onwind_27273,onwind_27273,onwind,way/313495269-400,-1.1429,53.7909,17.5,onwind,,,,cancelled
3913,new_offwind_27274,offwind_27274,offwind,GB4-220,-2.5944,58.0964,99.5,offwind,,,,pre-construction
3914,new_offwind_27275,offwind_27275,offwind,way/121820285-275,-3.8368,51.4283,108.0,offwind,,,,cancelled
3915,new_onwind_27276,onwind_27276,onwind,GB13-400,-3.0135,55.6508,48.0,onwind,,,,pre-construction
3916,new_onwind_27277,onwind_27277,onwind,way/143105488-275,-4.5131,55.3357,54.0,onwind,,,,pre-construction
3917,new_onwind_27278,onwind_27278,onwind,way/1262971878,-3.2147,58.5987,120.0,onwind,,,,cancelled
3918,new_onwind_27279,onwind_27279,onwind,way/676646876-400,-3.3316,55.2734,525.0,onwind,,,,pre-construction
3919,new_onwind_27280,onwind_27280,onwind,relation/9572254-400,-4.9003,50.472,15.0,onwind,,,,cancelled
3920,new_onwind_27281,onwind_27281,onwind,way/163036722-275,-2.2679,53.669,65.0,onwind,,2008.0,,operating
3921,new_onwind_27282,onwind_27282,onwind,way/163036722-275,-2.2679,53.669,36.8,onwind,,,,cancelled
3922,new_onwind_27283,onwind_27283,onwind,way/402783212-275,-7.3329,54.4624,19.5,onwind,,2011.0,,operating
3923,new_offwind_27284,offwind_27284,offwind,way/576238223-400,1.7889,52.6439,60.0,offwind,,2004.0,,operating
3924,new_offwind_27285,offwind_27285,offwind,GB8-220,-1.9266,56.6355,1075.0,offwind,,2023.0,,operating
3925,new_offwind_27286,offwind_27286,offwind,GB8-220,-1.9266,56.6355,540.0,offwind,,2025.0,,pre-construction
3926,new_onwind_27287,onwind_27287,onwind,way/209404646-400,-1.2778,54.4942,10.0,onwind,,2012.0,,operating
3927,new_onwind_27288,onwind_27288,onwind,way/635226843-400,0.5368,52.8865,10.8,onwind,,,,cancelled
3928,new_onwind_27289,onwind_27289,onwind,way/142185552-275,-6.3,54.6333,13.8,onwind,,2016.0,,operating
3929,new_onwind_27290,onwind_27290,onwind,way/262532045-400,-2.8279,55.6907,47.5,onwind,,,,cancelled
3930,new_onwind_27291,onwind_27291,onwind,way/91003253-400,-0.7612,52.9588,15.0,onwind,,,,cancelled
3931,new_onwind_27292,onwind_27292,onwind,way/227767022-275,-7.09,54.4766,16.1,onwind,,2017.0,,operating
3932,new_onwind_27293,onwind_27293,onwind,way/227767022-275,-7.0959,54.4886,14.0,onwind,,,,pre-construction
3933,new_onwind_27294,onwind_27294,onwind,way/262532045-400,-2.8278,55.6898,20.7,onwind,,,,shelved
3934,new_offwind_27295,offwind_27295,offwind,way/402783212-275,-6.9041,55.748,3000.0,offwind,,,,pre-construction
3935,new_onwind_27296,onwind_27296,onwind,GB36-400,-1.6201,53.4876,15.0,onwind,,,,cancelled
3936,new_onwind_27297,onwind_27297,onwind,way/677513264-220,-5.4852,55.7633,114.0,onwind,,,,shelved
3937,new_onwind_27298,onwind_27298,onwind,way/422486984-400,-3.917,56.097,24.0,onwind,,,,pre-construction
3938,new_onwind_27299,onwind_27299,onwind,way/676775628-275,-4.6144,54.9504,30.0,onwind,,,,shelved
3939,new_onwind_27300,onwind_27300,onwind,way/28691559-400,0.2714,50.8276,12.5,onwind,,,,pre-construction
3940,new_onwind_27301,onwind_27301,onwind,way/677510482-275,-4.1657,55.2173,70.2,onwind,,,,pre-construction
3941,new_onwind_27302,onwind_27302,onwind,way/1297690788-275,-1.3197,54.7172,10.0,onwind,,,,cancelled
3942,new_offwind_27303,offwind_27303,offwind,GB46-220,1.1479,53.1353,317.0,offwind,,2012.0,,operating
3943,new_offwind_27304,offwind_27304,offwind,GB46-220,1.1843,53.1493,317.0,offwind,,,,pre-construction
3944,new_onwind_27305,onwind_27305,onwind,way/677513264-220,-5.4669,56.023,79.0,onwind,,,,cancelled
3945,new_onwind_27306,onwind_27306,onwind,way/212779654-400,-3.7698,55.8409,18.0,onwind,,,,shelved
3946,new_onwind_27307,onwind_27307,onwind,way/103915328-275,-2.3099,51.066,10.0,onwind,,,,shelved
3947,new_offwind_27308,offwind_27308,offwind,GB4-220,-2.4893,58.1026,99.5,offwind,,,,pre-construction
3948,new_onwind_27309,onwind_27309,onwind,GB30-400,-0.8114,53.738,33.0,onwind,,2013.0,,operating
3949,new_onwind_27310,onwind_27310,onwind,way/313180501-400,0.0958,53.6604,11.5,onwind,,,,cancelled
3950,new_onwind_27311,onwind_27311,onwind,way/227767022-275,-7.2134,54.3729,20.7,onwind,,,,cancelled
3951,new_onwind_27312,onwind_27312,onwind,way/227767022-275,-7.1079,54.4323,30.0,onwind,,,,cancelled
3952,new_onwind_27313,onwind_27313,onwind,way/227767022-275,-7.1064,54.5086,30.0,onwind,,2009.0,,operating
3953,new_onwind_27314,onwind_27314,onwind,way/227767022-275,-7.1064,54.5086,18.8,onwind,,2017.0,,operating
3954,new_onwind_27315,onwind_27315,onwind,way/402783212-275,-7.2889,54.9203,27.6,onwind,,2011.0,,operating
3955,new_onwind_27316,onwind_27316,onwind,way/402783212-275,-7.2889,54.9203,11.5,onwind,,,,shelved
3956,new_onwind_27317,onwind_27317,onwind,way/402783212-275,-7.6284,54.1903,54.0,onwind,,2008.0,,operating
3957,new_onwind_27318,onwind_27318,onwind,way/402783212-275,-7.2532,54.6502,17.5,onwind,,,,cancelled
3958,new_onwind_27319,onwind_27319,onwind,way/49922626-400,-2.4251,50.7412,18.0,onwind,,,,cancelled
3959,new_onwind_27320,onwind_27320,onwind,way/230134599-275,-6.8591,54.9527,16.1,onwind,,,,cancelled
3960,new_onwind_27321,onwind_27321,onwind,way/100077745-400,-4.3947,55.6431,45.0,onwind,,,,construction
3961,new_onwind_27322,onwind_27322,onwind,GB10-275,-3.6085,56.2765,23.5,onwind,,,,cancelled
3962,new_onwind_27323,onwind_27323,onwind,GB10-275,-3.6085,56.2765,13.0,onwind,,,,cancelled
3963,new_onwind_27324,onwind_27324,onwind,way/33917128-275,-0.5967,53.8349,15.0,onwind,,2013.0,,operating
3964,new_offwind_27325,offwind_27325,offwind,GB21-220,2.33,55.21,1400.0,offwind,,,,construction
3965,new_onwind_27326,onwind_27326,onwind,relation/10377509-400,-3.0301,55.1729,42.0,onwind,,,,pre-construction
3966,new_onwind_27327,onwind_27327,onwind,relation/10377509-400,-3.1078,55.1002,30.0,onwind,,2020.0,,operating
3967,new_onwind_27328,onwind_27328,onwind,way/232319495-275,-4.0617,58.0357,28.0,onwind,,,,cancelled
3968,new_onwind_27329,onwind_27329,onwind,way/677510482-275,-4.2932,55.3173,240.0,onwind,,,,construction
3969,new_onwind_27330,onwind_27330,onwind,way/677510482-275,-4.2932,55.3173,67.0,onwind,,,,announced
3970,new_onwind_27331,onwind_27331,onwind,relation/8087295-275,-3.6895,58.5417,10.0,onwind,,,,cancelled
3971,new_onwind_27332,onwind_27332,onwind,way/25629803-400,-0.7998,53.7952,12.5,onwind,,2016.0,,operating
3972,new_onwind_27333,onwind_27333,onwind,way/143383456-400,-3.9616,55.4076,49.0,onwind,,,,cancelled
3973,new_offwind_27334,offwind_27334,offwind,way/97561542-275,-1.0955,54.6453,62.0,offwind,,,,operating
3974,new_onwind_27335,onwind_27335,onwind,way/143383456-400,-3.9593,55.5525,59.6,onwind,,,,cancelled
3975,new_onwind_27336,onwind_27336,onwind,way/1262971878-275,-3.4285,58.4816,75.0,onwind,,,,pre-construction
3976,new_onwind_27337,onwind_27337,onwind,way/1262971878-275,-3.4098,58.4847,21.0,onwind,,,,shelved
3977,new_onwind_27338,onwind_27338,onwind,way/92340133-400,-1.1642,52.0882,15.0,onwind,,,,cancelled
3978,new_onwind_27339,onwind_27339,onwind,way/27163121-275,-3.2011,55.7736,12.0,onwind,,,,cancelled
3979,new_onwind_27340,onwind_27340,onwind,GB1-220,-2.6942,59.2048,11.0,onwind,,2004.0,,retired
3980,new_onwind_27341,onwind_27341,onwind,GB1-220,-2.6925,59.1893,10.0,onwind,,2012.0,,operating
3981,new_onwind_27342,onwind_27342,onwind,relation/9572254-400,-4.8213,50.4956,10.0,onwind,,2015.0,,operating
3982,new_onwind_27343,onwind_27343,onwind,way/307769998-275,-4.988,56.3587,48.0,onwind,,,,shelved
3983,new_onwind_27344,onwind_27344,onwind,way/635829123-220,0.1233,52.5698,18.0,onwind,,2007.0,,operating
3984,new_onwind_27345,onwind_27345,onwind,GB35-400,-0.4184,53.2962,28.0,onwind,,,,cancelled
3985,new_onwind_27346,onwind_27346,onwind,way/495512689-400,-3.8315,56.3,20.0,onwind,,,,shelved
3986,new_onwind_27347,onwind_27347,onwind,way/92260633-275,-1.4387,52.2025,15.0,onwind,,,,shelved
3987,new_onwind_27348,onwind_27348,onwind,way/212779654-400,-3.7573,55.8301,12.0,onwind,,,,cancelled
3988,new_onwind_27349,onwind_27349,onwind,way/143221984-275,-2.0094,55.1548,66.0,onwind,,,,cancelled
3989,new_onwind_27350,onwind_27350,onwind,way/1262971878-275,-3.3771,58.3604,65.0,onwind,,,,shelved - inferred 2 y
3990,new_onwind_27351,onwind_27351,onwind,way/88287125-400,-0.782,52.1278,30.0,onwind,,,,cancelled
3991,new_onwind_27352,onwind_27352,onwind,way/55284068-275,-1.3422,52.1768,18.0,onwind,,,,cancelled
3992,new_onwind_27353,onwind_27353,onwind,way/45087479-275,-2.5286,51.6479,10.0,onwind,,,,shelved
3993,new_onwind_27354,onwind_27354,onwind,way/91003253-400,-1.0146,53.1511,10.3,onwind,,2013.0,,operating
3994,new_onwind_27355,onwind_27355,onwind,way/842685465-275,-2.6903,57.3779,18.0,onwind,,,,cancelled
3995,new_onwind_27356,onwind_27356,onwind,way/239248206-400,-6.3833,58.2194,196.0,onwind,,,,pre-construction
3996,new_offwind_27357,offwind_27357,offwind,way/100009331-400,-4.168,51.0689,100.0,offwind,,,,pre-construction
3997,new_onwind_27358,onwind_27358,onwind,way/148382435-275,-4.9255,55.1735,36.8,onwind,,,,shelved
3998,new_onwind_27359,onwind_27359,onwind,way/148382435-275,-4.8862,54.9995,84.0,onwind,,,,pre-construction
3999,new_onwind_27360,onwind_27360,onwind,way/148382435-275,-4.8862,54.9995,72.0,onwind,,,,pre-construction
4000,new_onwind_27361,onwind_27361,onwind,way/624256368-275,-4.619,57.9548,72.6,onwind,,,,pre-construction
4001,new_onwind_27362,onwind_27362,onwind,way/624256368-275,-4.4128,58.0968,22.8,onwind,,,,pre-construction
4002,new_onwind_27363,onwind_27363,onwind,way/495512689-400,-3.9239,56.2962,20.7,onwind,,,,construction
4003,new_onwind_27364,onwind_27364,onwind,way/232319495-275,-4.1699,58.0705,46.0,onwind,,,,cancelled
4004,new_onwind_27365,onwind_27365,onwind,way/630939126-275,-4.2878,57.7665,36.0,onwind,,,,pre-construction
4005,new_onwind_27366,onwind_27366,onwind,way/567187951-275,-4.0336,58.49,67.7,onwind,,2015.0,,operating
4006,new_onwind_27367,onwind_27367,onwind,way/567187951-275,-4.0735,58.44,218.4,onwind,,,,pre-construction
4007,new_onwind_27368,onwind_27368,onwind,way/567187951-275,-4.0224,58.4727,62.4,onwind,,,,construction
4008,new_onwind_27369,onwind_27369,onwind,way/32227788-400,1.3149,52.5071,12.0,onwind,,,,cancelled
4009,new_offwind_27370,offwind_27370,offwind,GB4-220,-1.8184,58.5142,1000.0,offwind,,,,pre-construction
4010,new_onwind_27371,onwind_27371,onwind,way/91056548-400,-5.0034,56.026,20.0,onwind,,,,cancelled
4011,new_onwind_27372,onwind_27372,onwind,way/689626274-400,-4.5264,57.1269,227.7,onwind,,2018.0,,operating
4012,new_onwind_27373,onwind_27373,onwind,way/1262971878,-3.1324,58.5793,29.9,onwind,,2015.0,,operating
4013,new_onwind_27374,onwind_27374,onwind,way/313180501-400,-0.0436,53.7545,17.0,onwind,,2005.0,,operating
4014,new_onwind_27375,onwind_27375,onwind,way/635829123-400,0.6809,52.6628,12.0,onwind,,,,cancelled
4015,new_onwind_27376,onwind_27376,onwind,way/90534270-400,-1.1663,52.4119,22.0,onwind,,2012.0,,operating
4016,new_onwind_27377,onwind_27377,onwind,way/495512692-400,-4.3387,56.7398,75.0,onwind,,,,cancelled
4017,new_onwind_27378,onwind_27378,onwind,relation/10377509-400,-3.3595,54.7069,12.0,onwind,,2013.0,,operating
4018,new_onwind_27379,onwind_27379,onwind,way/677513264-220,-5.6666,55.4953,12.8,onwind,,2002.0,,operating
4019,new_onwind_27380,onwind_27380,onwind,way/677513264-220,-5.6666,55.4953,36.8,onwind,,,,shelved
4020,new_onwind_27381,onwind_27381,onwind,way/677513264-220,-5.6666,55.4953,80.0,onwind,,,,pre-construction
4021,new_onwind_27382,onwind_27382,onwind,way/402783212-275,-7.6956,54.5471,19.5,onwind,,2005.0,,operating
4022,new_onwind_27383,onwind_27383,onwind,way/97561542-275,-1.1345,54.6081,45.0,onwind,,,,cancelled
4023,new_offwind_27384,offwind_27384,offwind,way/97561542-275,-1.0955,54.6453,62.0,offwind,,2013.0,,operating
4024,new_onwind_27385,onwind_27385,onwind,way/227767022-275,-7.3985,54.3031,11.0,onwind,,2018.0,,operating
4025,new_onwind_27386,onwind_27386,onwind,way/91003253-400,-0.6686,53.0137,15.0,onwind,,,,cancelled
4026,new_onwind_27387,onwind_27387,onwind,relation/10377509-400,-2.9392,55.343,350.0,onwind,,,,pre-construction
4027,new_onwind_27388,onwind_27388,onwind,way/91003253-400,-0.7601,52.9702,23.0,onwind,,,,cancelled
4028,new_offwind_27389,offwind_27389,offwind,relation/10695345-400,1.6334,51.4299,300.0,offwind,,2010.0,,operating
4029,new_offwind_27390,offwind_27390,offwind,relation/10695345-400,1.5927,51.4206,340.0,offwind,,,,cancelled
4030,new_onwind_27391,onwind_27391,onwind,way/677510482-275,-4.1585,55.4699,49.6,onwind,,,,pre-construction
4031,new_onwind_27392,onwind_27392,onwind,way/635226843-400,0.1662,52.7506,14.0,onwind,,2013.0,,operating
4032,new_onwind_27393,onwind_27393,onwind,relation/11543333-400,-1.5097,54.6226,48.0,onwind,,,,cancelled
4033,new_onwind_27394,onwind_27394,onwind,way/33917128-400,-0.3062,54.0694,12.0,onwind,,,,shelved
4034,new_onwind_27395,onwind_27395,onwind,way/402783212-275,-7.6219,54.5831,20.0,onwind,,2014.0,,operating
4035,new_onwind_27396,onwind_27396,onwind,relation/10377509-400,-3.304,54.74,12.0,onwind,,,,cancelled
4036,new_onwind_27397,onwind_27397,onwind,way/26678829-400,-3.7251,50.9986,22.0,onwind,,,,shelved
4037,new_onwind_27398,onwind_27398,onwind,way/842685465-275,-2.8143,57.2223,18.0,onwind,,,,cancelled
4038,new_onwind_27399,onwind_27399,onwind,way/402783212-275,-7.591,54.705,34.5,onwind,,2017.0,,operating
4039,new_onwind_27400,onwind_27400,onwind,GB73-400,0.3368,51.4573,12.0,onwind,,2013.0,,operating
4040,new_onwind_27401,onwind_27401,onwind,way/280317944-220,-3.4911,53.117,21.3,onwind,,2005.0,,operating
4041,new_onwind_27402,onwind_27402,onwind,way/89573357-400,-3.4791,52.6105,24.6,onwind,,2017.0,,operating
4042,new_onwind_27403,onwind_27403,onwind,relation/2452471-275,-3.8621,56.0325,12.0,onwind,,2015.0,,operating
4043,new_onwind_27404,onwind_27404,onwind,GB16-400,-1.7581,55.195,10.0,onwind,,,,cancelled
4044,new_onwind_27405,onwind_27405,onwind,GB13-400,-2.8774,55.7686,27.6,onwind,,2010.0,,operating
4045,new_onwind_27406,onwind_27406,onwind,way/163036722-400,-2.159,53.7006,12.3,onwind,,2014.0,,operating
4046,new_onwind_27407,onwind_27407,onwind,way/102198808-400,-2.1502,55.6863,19.0,onwind,,,,shelved
4047,new_onwind_27408,onwind_27408,onwind,way/762272690-275,-3.8879,57.3846,31.5,onwind,,,,pre-construction
4048,new_onwind_27409,onwind_27409,onwind,way/762272690-275,-3.8902,57.3865,39.1,onwind,,,,pre-construction
4049,new_onwind_27410,onwind_27410,onwind,way/762272690-275,-3.8917,57.3929,39.0,onwind,,2019.0,,operating
4050,new_onwind_27411,onwind_27411,onwind,way/762272690-275,-4.0217,57.3426,25.5,onwind,,,,cancelled
4051,new_onwind_27412,onwind_27412,onwind,way/1263095953-400,-4.8292,57.1731,84.0,onwind,,,,pre-construction
4052,new_onwind_27413,onwind_27413,onwind,way/96905262-275,-3.0572,55.7781,108.0,onwind,,,,pre-construction
4053,new_onwind_27414,onwind_27414,onwind,way/1262971878-275,-3.4725,58.4105,50.0,onwind,,,,pre-construction
4054,new_onwind_27415,onwind_27415,onwind,way/76468460-275,-3.6721,55.8048,30.8,onwind,,2017.0,,operating
4055,new_onwind_27416,onwind_27416,onwind,way/630939126-275,-4.2874,57.769,36.0,onwind,,,,cancelled
4056,new_onwind_27417,onwind_27417,onwind,way/76468460-275,-3.749,55.8618,26.4,onwind,,,,pre-construction
4057,new_onwind_27418,onwind_27418,onwind,way/402783212-275,-7.1997,54.8949,20.7,onwind,,2013.0,,operating
4058,new_onwind_27419,onwind_27419,onwind,way/260300448-275,-4.8062,55.2498,20.0,onwind,,2020.0,,operating
4059,new_onwind_27420,onwind_27420,onwind,way/307717807-275,-5.0808,56.2816,58.5,onwind,,,,pre-construction
4060,new_onwind_27421,onwind_27421,onwind,way/635829123-220,0.0482,52.6947,15.0,onwind,,,,shelved
4061,new_onwind_27422,onwind_27422,onwind,way/232319495-275,-4.1762,58.0457,32.5,onwind,,,,shelved
4062,new_onwind_27423,onwind_27423,onwind,way/677510482-275,-4.0675,55.1877,67.2,onwind,,,,pre-construction
4063,new_onwind_27424,onwind_27424,onwind,relation/9572254-400,-5.0396,50.3211,17.5,onwind,,,,pre-construction
4064,new_onwind_27425,onwind_27425,onwind,relation/9572254-400,-5.0396,50.3211,12.5,onwind,,,,shelved
4065,new_onwind_27426,onwind_27426,onwind,way/307717807-275,-5.4822,56.3859,180.0,onwind,,,,cancelled
4066,new_onwind_27427,onwind_27427,onwind,way/241491759-275,-2.4049,56.8274,10.0,onwind,,2014.0,,operating
4067,new_onwind_27428,onwind_27428,onwind,way/241491759-275,-2.2108,56.9639,17.5,onwind,,2010.0,,operating
4068,new_onwind_27429,onwind_27429,onwind,way/1252341626-275,-3.3134,56.6549,14.4,onwind,,2018.0,,operating
4069,new_onwind_27430,onwind_27430,onwind,way/227767019-275,-6.6154,54.2094,13.8,onwind,,,,cancelled
4070,new_onwind_27431,onwind_27431,onwind,way/143783006-400,0.8678,51.6515,17.5,onwind,,2016.0,,operating
4071,new_onwind_27432,onwind_27432,onwind,way/160580052-400,-0.9356,53.6223,44.0,onwind,,2012.0,,operating
4072,new_onwind_27433,onwind_27433,onwind,way/284874050-275,-3.9005,55.3198,27.0,onwind,,,,pre-construction
4073,new_onwind_27434,onwind_27434,onwind,way/284874050-275,-3.9005,55.3198,37.8,onwind,,,,construction
4074,new_onwind_27435,onwind_27435,onwind,relation/7881280-400,-0.905,53.6082,28.7,onwind,,2016.0,,operating
4075,new_offwind_27436,offwind_27436,offwind,relation/9572254-400,-5.4305,50.193,32.0,offwind,,2025.0,,pre-construction
4076,new_onwind_27437,onwind_27437,onwind,relation/12543034-275,-3.2905,51.594,92.4,onwind,,,,pre-construction
4077,new_onwind_27438,onwind_27438,onwind,way/239248206-400,-6.6326,58.0271,118.8,onwind,,,,pre-construction
4078,new_onwind_27439,onwind_27439,onwind,way/239248206-400,-6.5252,58.0287,21.6,onwind,,,,pre-construction
4079,new_onwind_27440,onwind_27440,onwind,way/239248206-400,-6.5928,58.0057,21.6,onwind,,,,pre-construction
4080,new_onwind_27441,onwind_27441,onwind,way/143383456-400,-3.9947,55.3314,40.0,onwind,,,,cancelled
4081,new_onwind_27442,onwind_27442,onwind,way/142185552-275,-6.0267,54.968,58.8,onwind,,,,pre-construction
4082,new_onwind_27443,onwind_27443,onwind,way/230134599-275,-6.7597,54.9955,11.5,onwind,,,,cancelled
4083,new_onwind_27444,onwind_27444,onwind,way/576238223-400,1.5311,52.3665,11.5,onwind,,2016.0,,operating
4084,new_onwind_27445,onwind_27445,onwind,way/307717807-275,-5.1318,56.333,64.6,onwind,,,,shelved
4085,new_onwind_27446,onwind_27446,onwind,way/86071326-275,-4.4528,55.9244,70.0,onwind,,,,pre-construction
4086,new_offwind_27447,offwind_27447,offwind,relation/13110367-400,-5.7101,51.3601,300.0,offwind,,,,cancelled
4087,new_onwind_27448,onwind_27448,onwind,way/295657862-275,-3.7775,51.7527,12.0,onwind,,,,cancelled
4088,new_onwind_27449,onwind_27449,onwind,relation/9409219-400,-1.4533,50.6825,12.5,onwind,,,,cancelled
4089,new_onwind_27450,onwind_27450,onwind,way/975637991,-1.2084,60.3393,370.0,onwind,,,,pre-construction
4090,new_onwind_27451,onwind_27451,onwind,way/975637991,-1.2084,60.3393,443.0,onwind,,2024.0,,operating
4091,new_onwind_27452,onwind_27452,onwind,way/25935453-400,0.316,52.166,26.0,onwind,,2012.0,,operating
4092,new_onwind_27453,onwind_27453,onwind,way/635226843-400,0.1717,53.0958,12.0,onwind,,,,cancelled
4093,new_onwind_27454,onwind_27454,onwind,way/43472283-400,-1.3969,54.6636,14.0,onwind,,2008.0,,operating
4094,new_offwind_27455,offwind_27455,offwind,GB19-220,-3.5158,54.0394,183.6,offwind,,2011.0,,operating
4095,new_offwind_27456,offwind_27456,offwind,GB19-220,-3.609,54.0807,183.6,offwind,,2012.0,,operating
4096,new_offwind_27457,offwind_27457,offwind,GB19-220,-3.74,54.09,659.0,offwind,,2018.0,,operating
4097,new_onwind_27458,onwind_27458,onwind,way/642490160,-1.7642,55.5196,20.5,onwind,,2013.0,,operating
4098,new_onwind_27459,onwind_27459,onwind,way/297840585-400,-4.7895,55.7225,18.0,onwind,,2006.0,,operating
4099,new_onwind_27460,onwind_27460,onwind,way/91056548-400,-4.7808,55.8537,72.5,onwind,,,,cancelled
4100,new_onwind_27461,onwind_27461,onwind,way/90534270-400,-1.117,52.3044,10.0,onwind,,,,cancelled
4101,new_onwind_27462,onwind_27462,onwind,way/1262971878-275,-3.2257,58.4393,10.0,onwind,,2013.0,,operating
4102,new_onwind_27463,onwind_27463,onwind,way/1262971878-275,-3.2159,58.4352,18.5,onwind,,2017.0,,operating
4103,new_onwind_27464,onwind_27464,onwind,way/1262971878-275,-3.3035,58.4706,47.6,onwind,,,,pre-construction
4104,new_onwind_27465,onwind_27465,onwind,way/89573357-400,-3.5425,52.5278,16.5,onwind,,,,cancelled
4105,new_onwind_27466,onwind_27466,onwind,GB19-220,-3.5234,54.5597,12.0,onwind,,,,shelved
4106,new_onwind_27467,onwind_27467,onwind,relation/9409219-400,-1.4656,50.6846,12.0,onwind,,,,cancelled
4107,new_onwind_27468,onwind_27468,onwind,way/553490952-400,-3.5577,51.639,47.5,onwind,,,,shelved
4108,new_onwind_27469,onwind_27469,onwind,way/553490952-400,-3.5767,51.6432,14.3,onwind,,,,cancelled
4109,new_onwind_27470,onwind_27470,onwind,way/212779654-400,-3.765,55.8363,27.2,onwind,,2023.0,,operating
4110,new_onwind_27471,onwind_27471,onwind,way/308802191-275,-4.2091,55.659,30.0,onwind,,2014.0,,operating
4111,new_onwind_27472,onwind_27472,onwind,way/49922626-400,-2.2962,50.7622,12.5,onwind,,,,pre-construction
4112,new_onwind_27473,onwind_27473,onwind,way/91955171-275,-1.815,54.7638,24.0,onwind,,2009.0,,operating
4113,new_onwind_27474,onwind_27474,onwind,way/232319495-275,-3.7493,58.103,12.0,onwind,,,,pre-construction
4114,new_onwind_27475,onwind_27475,onwind,way/232319495-275,-3.7875,58.1142,54.0,onwind,,,,shelved
4115,new_onwind_27476,onwind_27476,onwind,way/292371992-275,-3.1479,51.2039,18.0,onwind,,,,cancelled
4116,new_offwind_27477,offwind_27477,offwind,GB19-220,-3.462,53.9851,389.0,offwind,,2014.0,,operating
4117,new_offwind_27478,offwind_27478,offwind,relation/8087295-275,-3.9142,58.863,2000.0,offwind,,2029.0,,pre-construction
4118,new_onwind_27479,onwind_27479,onwind,relation/10377509-400,-3.1472,54.999,16.5,onwind,,,,cancelled
4119,new_offwind_27480,offwind_27480,offwind,GB46-220,0.5615,53.0977,210.0,offwind,,2015.0,,operating
4120,new_onwind_27481,onwind_27481,onwind,GB9-275,-3.2949,56.1453,12.5,onwind,,2013.0,,operating
4121,new_onwind_27482,onwind_27482,onwind,way/677510482-275,-4.0452,55.2231,18.2,onwind,,2007.0,,operating
4122,new_onwind_27483,onwind_27483,onwind,way/677510482-275,-4.0373,55.2226,22.0,onwind,,,,cancelled
4123,new_onwind_27484,onwind_27484,onwind,relation/14921826-275,-3.2746,54.7231,10.4,onwind,,2007.0,,operating
4124,new_onwind_27485,onwind_27485,onwind,relation/11051275-400,-2.6628,54.4278,67.5,onwind,,,,cancelled
4125,new_offwind_27486,offwind_27486,offwind,relation/7894483-400,-2.2441,53.7553,12.0,offwind,,,,cancelled
4126,new_onwind_27487,onwind_27487,onwind,relation/7894483-400,-2.2441,53.7553,12.0,onwind,,,,cancelled
4127,new_onwind_27488,onwind_27488,onwind,way/335589232-275,-3.4882,55.478,50.4,onwind,,,,pre-construction
4128,new_onwind_27489,onwind_27489,onwind,way/166703758-275,-4.2791,55.6812,322.0,onwind,,2007.0,,operating
4129,new_onwind_27490,onwind_27490,onwind,way/166703758-275,-4.2868,55.6772,108.0,onwind,,2012.0,,operating
4130,new_onwind_27491,onwind_27491,onwind,way/166703758-275,-4.3176,55.6394,109.0,onwind,,2013.0,,operating
4131,new_onwind_27492,onwind_27492,onwind,way/166703758-275,-4.2868,55.6772,12.0,onwind,,,,shelved
4132,new_onwind_27493,onwind_27493,onwind,way/635829123-220,0.1406,52.5926,14.0,onwind,,2012.0,,operating
4133,new_onwind_27494,onwind_27494,onwind,way/284874050-275,-3.9224,55.1803,200.0,onwind,,,,shelved
4134,new_onwind_27495,onwind_27495,onwind,way/143383456-400,-4.0294,55.3574,25.3,onwind,,2018.0,,operating
4135,new_onwind_27496,onwind_27496,onwind,way/102198808-400,-2.381,55.4942,15.0,onwind,,,,cancelled
4136,new_onwind_27497,onwind_27497,onwind,way/23299362-275,-0.1568,51.3925,11.0,onwind,,,,cancelled
4137,new_onwind_27498,onwind_27498,onwind,relation/11543333-400,-1.8921,54.6488,14.0,onwind,,,,cancelled
4138,new_onwind_27499,onwind_27499,onwind,relation/10377509-400,-2.7993,55.2218,27.0,onwind,,,,shelved
4139,new_onwind_27500,onwind_27500,onwind,way/402783212-275,-6.8412,55.1402,52.5,onwind,,,,cancelled
4140,new_onwind_27501,onwind_27501,onwind,way/677510482-275,-4.1786,55.2747,43.0,onwind,,,,pre-construction
4141,new_onwind_27502,onwind_27502,onwind,way/677510482-275,-4.1786,55.2747,43.0,onwind,,2021.0,,operating
4142,new_onwind_27503,onwind_27503,onwind,way/677510482-275,-4.2005,55.3107,49.6,onwind,,,,pre-construction
4143,new_onwind_27504,onwind_27504,onwind,way/402783212-275,-6.8886,55.0804,42.0,onwind,,2014.0,,operating
4144,new_onwind_27505,onwind_27505,onwind,GB16-400,-1.7964,55.2753,15.0,onwind,,2013.0,,operating
4145,new_onwind_27506,onwind_27506,onwind,way/91056548-400,-4.7119,55.7979,48.0,onwind,,,,cancelled
4146,new_onwind_27507,onwind_27507,onwind,way/90534270-400,-1.0622,52.3657,12.3,onwind,,2016.0,,operating
4147,new_onwind_27508,onwind_27508,onwind,way/635836276-275,-0.1726,53.8457,18.0,onwind,,2013.0,,operating
4148,new_onwind_27509,onwind_27509,onwind,GB81-400,-2.9543,51.1859,10.0,onwind,,,,cancelled
4149,new_onwind_27510,onwind_27510,onwind,GB81-400,-2.9591,51.1898,10.0,onwind,,,,pre-construction
