ProjectID,Wiki,TerminalName,FacilityType,Status,Country,Capacity,CapacityUnits,CapacityInBcm/y,StartYearEarliest,Location,State/Province,Latitude,Longitude,CostUSD,LastUpdated
0,https://www.gem.wiki/Surat_Thani_FSRU,Surat Thani FSRU,Import,Shelved,Thailand,5,mtpa,6.8,--,Offshore Surat Thani,Surat Thani,9.24816,99.3268,--,2024-07-15
0,https://www.gem.wiki/PAWA_PNG_FSRU_Project,PAWA PNG FSRU Project,Import,Proposed,Papua New Guinea,,,--,--,Daru,Western Province,-9.059413815,143.2072899,--,2024-05-29
1,https://www.gem.wiki/PAWA_PNG_FSRU_Project,PAWA PNG FSRU Project,Import,Proposed,Papua New Guinea,,,--,--,Lae,Morobe Province,-6.756102427,147.0075481,--,2024-05-29
2,https://www.gem.wiki/PAWA_PNG_FSRU_Project,PAWA PNG FSRU Project,Import,Proposed,Papua New Guinea,,,--,--,Lihir,,-3.073070244,152.5057782,--,2024-05-29
3,https://www.gem.wiki/PAWA_PNG_FSRU_Project,PAWA PNG FSRU Project,Import,Proposed,Papua New Guinea,,,--,--,Manus Island,,-2.227493875,146.8670599,--,2024-05-29
4,https://www.gem.wiki/PAWA_PNG_FSRU_Project,PAWA PNG FSRU Project,Import,Proposed,Papua New Guinea,,,--,--,Buka Town,Autonomous Region of Bougainville,-5.410414644,154.6902964,--,2024-05-29
5,https://www.gem.wiki/PAWA_PNG_FSRU_Project,PAWA PNG FSRU Project,Import,Proposed,Papua New Guinea,,,--,--,Kimbe,West New Britain,-5.537955404,150.1501539,--,2024-05-29
6,https://www.gem.wiki/PAWA_PNG_FSRU_Project,PAWA PNG FSRU Project,Import,Proposed,Papua New Guinea,,,--,--,Alotau,Milne Bay Province,-10.31947913,150.4528498,--,2024-05-29
7,https://www.gem.wiki/PAWA_PNG_FSRU_Project,PAWA PNG FSRU Project,Import,Proposed,Papua New Guinea,,,--,--,Madang,Madang Province,-5.232665519,145.8170959,--,2024-05-29
8,https://www.gem.wiki/PAWA_PNG_FSRU_Project,PAWA PNG FSRU Project,Import,Proposed,Papua New Guinea,,,--,--,Rabaul,East New Britain,-4.206248988,152.1695425,--,2024-05-29
9,https://www.gem.wiki/PAWA_PNG_FSRU_Project,PAWA PNG FSRU Project,Import,Proposed,Papua New Guinea,,,--,--,Wewak,East Sepik Province,-3.553417519,143.6468213,--,2024-05-29
10,https://www.gem.wiki/PAWA_PNG_FSRU_Project,PAWA PNG FSRU Project,Import,Proposed,Papua New Guinea,,,--,--,Kiunga,Western Province,-6.12657885,141.2998883,--,2024-05-29
11,https://www.gem.wiki/PAWA_PNG_FSRU_Project,PAWA PNG FSRU Project,Import,Proposed,Papua New Guinea,,,--,--,Kikori,Gulf Province,-7.415430904,144.2560886,--,2024-05-29
0,https://www.gem.wiki/Thai_Binh_FSRU,Thai Binh FSRU,Import,Proposed,Vietnam,1,mtpa,1.36,2029,,Thai Binh Province,20.45638,106.60887,--,2024-07-16
0,https://www.gem.wiki/Tien_Giang_LNG_Terminal,Tien Giang LNG Terminal,Import,Cancelled,Vietnam,6,mtpa,8.16,2022,,Tien Giang Province,0.448,106.709,--,2024-07-16
0,https://www.gem.wiki/Ben_Tre_FSRU,Ben Tre FSRU,Import,Shelved,Vietnam,,,--,--,,Ben Tre Province,9.960177,106.641855,--,2024-07-16
0,https://www.gem.wiki/Tien_Lang_FSRU,Tien Lang FSRU,Import,Shelved,Vietnam,,,--,2026,Tien Lang 1 Industrial Park,,20.6708553,106.7137204,--,2024-07-16
0,https://www.gem.wiki/Lubmin_FSRU,Lubmin FSRU,Import,Retired,Germany,5.7,mtpa,7.75,2023,Port of Lubmin,,54.153332,13.645319,1090000000,2024-09-11
0,https://www.gem.wiki/GEIL_FSRU,GEIL FSRU,Import,Cancelled,Pakistan,,,--,2017,Port Qasim,Sindh,24.7718,67.3119,--,2024-06-28
0,https://www.gem.wiki/Mauritius_FSRU,Mauritius FSRU,Import,Proposed,Mauritius,,,--,--,,,-20.105785,57.420697,--,2024-07-18
1,https://www.gem.wiki/Penn_LNG_Terminal,Penn LNG Terminal,Export,Proposed,United States,7,mtpa,9.52,2028,Chester,Pennsylvania,39.837705,-75.370597,6400000000,2024-07-08
0,https://www.gem.wiki/Itaqui_FSRU,Itaqui FSRU,Import,Proposed,Brazil,7.67,bcm/y,7.67,--,Port of Itaqui,Maranhão,-2.589554,-44.36869,121680000,2024-08-29
0,https://www.gem.wiki/Sinolam_LNG_Terminal,Sinolam LNG Terminal,Import,Shelved,Panama,1.1,mtpa,1.5,2023,Isla Margarita,Colón,9.384621,-79.88305,--,2024-09-03
0,https://www.gem.wiki/Antigua_Power_LNG_Terminal,Antigua Power LNG Terminal,Import,Construction,Antigua and Barbuda,,,--,2024,Crabbs,Antigua,17.136679,-61.751593,--,2024-09-04
0,https://www.gem.wiki/Brunsb%C3%BCttel_LNG_Terminal,Brunsbüttel LNG Terminal,Import,Construction,Germany,8,bcm/y,8,2026,Brunsbüttel,Hamburg,53.9140009,8.9760945,1417000000,2024-09-10
0,https://www.gem.wiki/Woodside_Probolinggo_LNG_Terminal,Woodside Probolinggo LNG Terminal,Import,Shelved,Indonesia,,,--,--,Probolinggo,East Java,-7.728885891,113.2170407,--,2024-07-12
0,https://www.gem.wiki/Stade_FSRU,Stade FSRU,Import,Construction,Germany,6,bcm/y,6,2024,Stade,,53.65265343,9.515232997,--,2024-09-10
0,https://www.gem.wiki/Payra_LNG_Terminal,Payra LNG Terminal,Import,Cancelled,Bangladesh,7.5,mtpa,10.2,--,Port of Payra,Patuakhali,21.999205,90.305597,--,2024-06-05
1,https://www.gem.wiki/Rovuma_FLNG_Terminal,Rovuma FLNG Terminal,Export,Shelved,Mozambique,3,mtpa,4.08,--,Afungi peninsula,,-10.753277,40.798272,--,2024-07-18
1,https://www.gem.wiki/BirAllah_LNG_Hub,BirAllah LNG Hub,Export,Proposed,Mauritania,10,mtpa,13.6,--,,,17.9929,-16.0268,--,2023-08-21
1,https://www.gem.wiki/Yakaar-Teranga_LNG_Hub,Yakaar-Teranga LNG Hub,Export,Proposed,Senegal,10,mtpa,13.6,--,,,14.6869,-17.42709,--,2024-07-22
1,https://www.gem.wiki/Manzanillo_(Dominican_Republic)_LNG_Terminal,Manzanillo (Dominican Republic) LNG Terminal,Import,Construction,Dominican Republic,1,mtpa,1.36,2025,Manzanillo,Montecristi,19.696041,-71.726787,--,2024-09-04
0,https://www.gem.wiki/Ravenna_FSRU,Ravenna FSRU,Import,Construction,Italy,5,bcm/y,5,2025,Offshore Ravenna,,44.48283,12.291482,1090000000,2024-07-31
0,https://www.gem.wiki/Piombino_FSRU,Piombino FSRU,Import,Operating,Italy,5,bcm/y,5,2023,Port of Piombino,,42.932151,10.54641,--,2024-07-26
0,https://www.gem.wiki/Wilhelmshaven_TES_FSRU,Wilhelmshaven TES FSRU,Import,Construction,Germany,4.5,bcm/y,4.5,2024,Wilhelmshaven,,53.516667,8.133333,--,2024-09-10
0,https://www.gem.wiki/Lubmin_RWE_FSRU,Lubmin RWE FSRU,Import,Proposed,Germany,5,bcm/y,5,2023,Port of Lubmin,,54.153332,13.555555,--,2024-09-10
0,https://www.gem.wiki/Zeeland_Energy_FSRU,Zeeland Energy FSRU,Import,Proposed,Netherlands,7.5,bcm/y,7.5,2027,,Zeeland,51.637811,3.6295,--,2024-09-10
0,https://www.gem.wiki/Terneuzen_FSRU,Terneuzen FSRU,Import,Cancelled,Netherlands,,,--,2023,Port of Terneuzen,,51.345151,3.84763,--,2024-09-10
0,https://www.gem.wiki/Black_Sea_LNG_Terminal,Black Sea LNG Terminal,Import,Proposed,Romania,,,--,--,Constanta,Dobruja,44.188527,28.652581,--,2024-07-23
1,https://www.gem.wiki/Black_Sea_LNG_Terminal,Black Sea LNG Terminal,Export,Proposed,Georgia,,,--,--,Kulevi,,42.275558,41.63284,--,2024-07-23
0,https://www.gem.wiki/Bar_LNG_Terminal,Bar LNG Terminal,Import,Proposed,Montenegro,0.4,mtpa,0.54,2025,Port of Bar,,42.093367,19.081096,272500000,2024-07-31
0,https://www.gem.wiki/Pakistan_State_Oil_LNG_Terminal,Pakistan State Oil LNG Terminal,Import,Proposed,Pakistan,,,--,--,near Karachi,,24.812582,66.972761,500000000,2024-06-28
0,https://www.gem.wiki/LNG_Easy_Floating_LNG_Terminal,LNG Easy Floating LNG Terminal,Import,Proposed,Pakistan,1,mtpa,1.36,2022,Port of Karachi,,24.834334,66.977824,--,2024-06-27
1,https://www.gem.wiki/Ruwais_LNG_Terminal,Ruwais LNG Terminal,Export,Proposed,United Arab Emirates,4.8,mtpa,6.53,2028,Ruwais,Abu Dhabi,24.13523,52.65226,7000000000,2024-06-05
2,https://www.gem.wiki/Ruwais_LNG_Terminal,Ruwais LNG Terminal,Export,Proposed,United Arab Emirates,4.8,mtpa,6.53,2028,Ruwais,Abu Dhabi,24.13523,52.65226,7000000000,2024-06-05
0,https://www.gem.wiki/Dandong_LNG_Terminal,Dandong LNG Terminal,Import,Shelved,China,,,--,--,Donggang,Liaoning,39.77782265,124.1156083,--,2024-01-29
1,https://www.gem.wiki/Cap_Lopez_FLNG_Terminal,Cap Lopez FLNG Terminal,Export,Proposed,Gabon,0.7,mtpa,0.95,2026,Cap Lopez,,-0.632279,8.71253,1000000000,2024-07-17
0,https://www.gem.wiki/Mailiao_LNG_Terminal,Mailiao LNG Terminal,Import,Proposed,Taiwan,6,mtpa,8.16,--,,Yunlin,23.76501757,120.168057,--,2024-07-10
0,https://www.gem.wiki/Rudong_LNG_Terminal_(China_Resources),Rudong LNG Terminal (China Resources),Import,Construction,China,6.5,mtpa,8.84,2026,Rudong,Jiangsu,32.53018763,121.418122,--,2024-02-07
0,https://www.gem.wiki/Shanwei_LNG_Terminal,Shanwei LNG Terminal,Import,Proposed,China,,,--,--,,Guangdong,22.65172362,115.5691341,--,2024-02-15
0,https://www.gem.wiki/Zhouji_LNG_Terminal,Zhouji LNG Terminal,Import,Proposed,Taiwan,6,mtpa,8.16,2031,Zhouji Container Wharf,Kaosiung,22.51902521,120.3136864,--,2024-07-10
1,https://www.gem.wiki/Murmansk_LNG_Terminal,Murmansk LNG Terminal,Export,Proposed,Russia,6.8,mtpa,9.25,2027,Murmansk,Murmansk Oblast,69.27668704,33.61763022,--,2023-04-18
2,https://www.gem.wiki/Murmansk_LNG_Terminal,Murmansk LNG Terminal,Export,Proposed,Russia,6.8,mtpa,9.25,2029,Murmansk,Murmansk Oblast,69.27668704,33.61763022,--,2023-04-18
3,https://www.gem.wiki/Murmansk_LNG_Terminal,Murmansk LNG Terminal,Export,Proposed,Russia,6.8,mtpa,9.25,2029,Murmansk,Murmansk Oblast,69.27668704,33.61763022,--,2023-04-18
1,https://www.gem.wiki/Valentina_LNG_Terminal,Valentina LNG Terminal,Export,Proposed,Russia,7,mtpa,9.52,2027,Bukhta Pyati Okhotnikov,Primorsky Krai,43.01687529,132.3202986,6860000000,2024-04-22
0,https://www.gem.wiki/Coatzacoalcos_LNG_Terminal,Coatzacoalcos LNG Terminal,Export,Proposed,Mexico,0.6,bcf/d,6.2,--,Coatzacoalcos,Veracruz,18.119088,-94.406895,4500000000,2024-09-04
0,https://www.gem.wiki/Sycar_Venezuela_FLNG_Terminal,Sycar Venezuela FLNG Terminal,Export,Shelved,Venezuela,,,--,2024,Barcelona,Anzoátegui,10.088111,-64.862283,--,2024-09-04
0,https://www.gem.wiki/Aruba_LNG_Terminal,Aruba LNG Terminal,Import,Proposed,Aruba,,,--,--,San Nicolas,,12.435298,-69.920293,100000000,2024-09-04
0,https://www.gem.wiki/Clifton_Pier_LNG_Terminal,Clifton Pier LNG Terminal,Import,Shelved,Bahamas,,,--,--,Clifton Pier,Nassau,25.004188,-77.538844,--,2024-09-04
1,https://www.gem.wiki/Northern_Territory_LNG_Terminal,Northern Territory LNG Terminal,Export,Proposed,Australia,6.6,mtpa,8.98,2030,Wickham,Northern Territory,-12.540309,130.960794,--,2024-05-21
0,https://www.gem.wiki/Sepetiba_Bay_FSRU,Sepetiba Bay FSRU,Import,Operating,Brazil,2.7,mtpa,3.67,2022,Itaguaí,Rio de Janeiro,-22.928227,-43.857039,--,2024-09-13
10,https://www.gem.wiki/Buru_FLNG_terminal,Buru FLNG Terminal,Export,Proposed,Australia,,,--,--,offshore Broome,Kimberly,-18.291312,121.98236,--,2024-05-21
0,https://www.gem.wiki/Nimofast_Antonina_LNG_Terminal,Nimofast Antonina LNG Terminal,Import,Proposed,Brazil,2.19,bcm/y,2.19,2025,Antonina,Paraná,-25.445703,-48.692089,100000000,2024-09-04
0,https://www.gem.wiki/Dislub_Maranh%C3%A3o_FSRU,Dislub Maranhão FSRU,Import,Proposed,Brazil,4.38,bcm/y,4.38,--,São Marcos Bay,Maranhão,-2.533597,-44.378089,--,2024-08-29
1,https://www.gem.wiki/Eni_Congo_FLNG_II_Terminal,Eni Congo FLNG II Terminal,Export,Construction,Republic of the Congo,2.4,mtpa,3.26,2025,,,-4.59022,11.470348,4000000000,2024-07-16
1,https://www.gem.wiki/Coral_North_FLNG_Terminal,Coral North FLNG Terminal,Export,Proposed,Mozambique,3.4,mtpa,4.62,2027,Coral Gas Field,Cabo Delgado,-10.9,41.2,7000000000,2024-07-18
1,https://www.gem.wiki/Golar_Nigeria_FLNG_Terminal,Golar Nigeria FLNG Terminal,Export,Proposed,Nigeria,,,--,--,offshore Niger Delta,,4.191751,5.771377,--,2024-07-18
0,https://www.gem.wiki/Richards_Bay_Transnet_FSRU,Richards Bay Transnet FSRU,Import,Proposed,South Africa,2,mtpa,2.72,2027,Richards Bay,KwaZulu-Natal,-28.8,32.1,148800000,2024-07-23
1,https://www.gem.wiki/Richards_Bay_Transnet_FSRU,Richards Bay Transnet FSRU,Import,Proposed,South Africa,3,mtpa,4.08,2030,Richards Bay,KwaZulu-Natal,-28.8,32.1,223200000,2024-07-23
0,https://www.gem.wiki/Port_Edward_LNG_Terminal,Port Edward LNG Terminal,Export,Proposed,Canada,0.3,mtpa,0.41,2024,Port Edward,British Columbia,54.318709,-130.320017,240000000,2024-09-09
1,https://www.gem.wiki/Gulfstream_LNG_Terminal,Gulfstream LNG Terminal,Export,Proposed,United States,4,mtpa,5.44,2029,,Louisiana,29.575938,-89.816741,--,2024-07-03
1,https://www.gem.wiki/Grand_Isle_Deepwater_Port_Terminal,Grand Isle Deepwater Port Terminal,Export,Proposed,United States,2.1,mtpa,2.86,2026,Offshore Grand Isle,Louisiana,29.039441,-89.9921,--,2024-07-08
2,https://www.gem.wiki/Grand_Isle_Deepwater_Port_Terminal,Grand Isle Deepwater Port Terminal,Export,Proposed,United States,2.1,mtpa,2.86,2026,Offshore Grand Isle,Louisiana,29.039441,-89.9921,--,2024-07-08
1,https://www.gem.wiki/Nopetro_LNG_Terminal,Nopetro LNG Terminal,Export,Cancelled,United States,0.01,bcf/d,0.11,2024,Port St. Joe,Florida,29.819501,-85.310654,100000000,2024-07-08
0,https://www.gem.wiki/Ulsan_LNG_Terminal,Ulsan LNG Terminal,Import,Construction,South Korea,2.4,mtpa,3.26,2024,Ulsan Clean Energy Complex,South Chungcheong,35.501837,129.396566,160000000,2024-09-04
1,https://www.gem.wiki/Ulsan_LNG_Terminal,Ulsan LNG Terminal,Import,Construction,South Korea,4.8,mtpa,6.53,2026,Ulsan Clean Energy Complex,South Chungcheong,35.501837,129.396566,800000000,2024-09-04
0,https://www.gem.wiki/POSCO_Dangjin_LNG_Terminal,POSCO Dangjin LNG Terminal,Import,Proposed,South Korea,3.5,mtpa,4.76,2027,Dangjin Port,Chungcheongnam-do,36.96132,126.839859,--,2024-09-04
