type,latitude,longitude,capacity_mw
Hydro,45.9402,-119.2988,990.5
Hydro,45.94,-119.2991,10.0
Hydro,37.5752,-108.574,1.2
Hydro,37.5221,-120.3101,9.0
Hydro,44.2603,-72.0592,10.4
Biomass,32.1761,-85.0272,120.5
Hydro,44.1112,-70.3907,1.4
Hydro,42.8765,-73.6802,4.0
Hydro,45.6072,-68.5453,4.0
Hydro,38.7914,-84.173,105.0
Hydro,35.8853,-84.3003,72.0
Hydro,45.1069,-87.6378,1.8
Hydro,44.8842,-91.9294,5.4
Hydro,37.523,-120.3299,3.4
Hydro,45.1786,-89.685,2.3
Hydro,45.9567,-122.5544,136.0
Hydro,44.5485,-69.7104,2.8
Hydro,44.5699,-69.6818,1.6
Hydro,44.5344,-69.6522,1.8
Biomass,39.8078,-104.9542,15.0
Hydro,35.6497,-82.5992,2.4
Hydro,48.5953,-118.0603,1.6
Hydro,43.7719,-117.155,1.8
Hydro,45.9553,-88.1958,9.6
Hydro,43.0987,-73.5253,2.2
Hydro,39.0248,-120.5964,122.4
Hydro,45.4807,-121.5998,3.3
Hydro,37.51,-118.5692,37.5
Hydro,44.2924,-72.6824,3.2
Hydro,42.7401,-114.1612,1.4
Hydro,44.9421,-68.645,7.8
Hydro,44.6967,-73.6122,6.0
Hydro,34.088,-117.0395,3.0
Biomass,38.3569,-78.6767,1.4
Hydro,32.1009,-87.3998,101.1
Hydro,39.2731,-77.7844,2.8
Hydro,42.5268,-114.0369,59.5
Hydro,33.6894,-83.9903,1.0
Hydro,44.6414,-73.1134,7.4
Hydro,43.4031,-70.9865,1.4
Hydro,42.7503,-71.5053,3.0
Hydro,43.4003,-76.4739,10.0
Hydro,42.6699,-113.4832,27.7
Hydro,42.2608,-111.6656,3.1
Hydro,44.6611,-84.1317,5.0
Hydro,35.0647,-83.9258,1.8
Biomass,41.2033,-95.9292,3.0
Hydro,32.806,-86.4449,170.0
Hydro,37.8094,-120.2993,100.0
Hydro,37.8164,-120.312,2.9
Hydro,34.3074,-117.3235,32.7
Hydro,41.5377,-74.7714,7.3
Hydro,41.4872,-97.6078,8.4
Hydro,47.6536,-117.4206,14.8
Biomass,36.7056,-121.7714,1.8
Hydro,40.8468,-121.9564,2.6
Hydro,38.5131,-122.1044,11.5
Hydro,43.6107,-75.3413,12.6
Hydro,43.46,-116.4725,1.7
Hydro,44.2859,-72.7103,1.2
Hydro,33.9684,-84.3827,16.8
Hydro,33.5536,-111.4431,63.5
Hydro,47.5817,-111.0609,63.0
Hydro,44.5618,-72.6024,1.8
Hydro,38.4518,-107.5393,173.2
Hydro,43.8719,-75.1364,8.0
Biomass,44.7881,-89.6917,23.4
Hydro,46.5347,-122.4247,300.0
Hydro,37.8297,-84.7247,2.1
Hydro,41.8056,-85.7505,1.6
Hydro,39.0942,-106.3523,200.0
Hydro,35.3339,-80.9867,60.0
Hydro,48.7339,-116.1752,3.9
Hydro,42.7213,-73.6806,3.0
Hydro,40.9764,-121.2558,29.9
Hydro,39.8076,-76.2993,1072.0
Hydro,38.1471,-120.4464,3.6
Hydro,34.7956,-92.3569,45.4
Hydro,45.2257,-109.7625,12.0
Hydro,35.7986,-120.8833,4.4
Hydro,34.7553,-83.5011,4.8
Hydro,35.2715,-83.6762,43.2
Biomass,41.3556,-84.1025,2.8
Hydro,34.1484,-93.7152,25.5
Hydro,35.4189,-80.0917,108.8
Hydro,39.239,-121.2704,46.7
Hydro,39.2364,-121.2717,10.2
Hydro,36.8061,-107.6131,30.0
Hydro,34.6642,-81.4486,4.4
Hydro,41.0289,-121.8924,1.2
Hydro,41.8194,-74.6358,25.0
Hydro,44.2772,-88.2678,8.2
Hydro,38.1496,-120.8149,3.0
Hydro,39.4636,-119.0652,4.0
Hydro,39.6672,-80.8642,37.4
Hydro,37.9469,-120.5282,300.0
Hydro,42.7818,-73.6961,11.4
Hydro,38.8352,-121.093,12.7
Hydro,43.59,-71.733,1.4
Hydro,48.6759,-121.2408,2.3
Hydro,44.9376,-72.18,4.0
Hydro,43.1853,-75.0169,1.7
Hydro,38.5714,-78.5936,1.4
Hydro,37.2544,-79.8756,3.6
Hydro,37.9385,-92.8477,3.0
Hydro,35.0017,-85.6218,103.9
Hydro,38.6373,-121.2202,13.4
Hydro,47.7697,-117.5372,37.6
Hydro,45.0717,-83.4381,1.2
Hydro,29.5376,-97.9321,2.4
Hydro,48.9078,-121.8142,1.5
Hydro,44.8053,-74.9975,5.0
Hydro,36.2491,-92.2401,80.4
Hydro,42.7124,-73.9573,1.2
Hydro,36.2242,-84.0914,131.4
Hydro,45.2433,-122.2799,40.8
Hydro,39.4616,-105.677,5.5
Hydro,43.0451,-114.5588,1.3
Hydro,43.8025,-70.4499,2.2
Hydro,32.4988,-84.9956,29.6
Hydro,34.1944,-118.3903,9.0
Hydro,41.0864,-100.7594,26.2
Hydro,42.6107,-72.4716,1168.0
Hydro,40.7803,-86.76,7.3
Hydro,45.7412,-87.8628,6.3
Hydro,45.1025,-83.5189,4.0
Hydro,44.7439,-75.0042,2.0
Hydro,42.9544,-114.4626,1.0
Hydro,34.9592,-84.0876,15.9
Hydro,47.9605,-115.7336,569.5
Hydro,40.1533,-83.1267,5.2
Hydro,37.0987,-121.0477,25.2
Hydro,44.4504,-100.3866,786.1
Hydro,40.0753,-121.1614,1.4
Hydro,45.122,-122.0699,51.0
Hydro,40.6564,-86.7528,11.8
Hydro,42.387,-71.8025,3.5
Hydro,35.0947,-84.6478,19.0
Hydro,35.0823,-84.4912,23.0
Hydro,35.075,-84.4833,28.8
Hydro,44.8719,-88.1439,2.0
Hydro,44.8764,-88.1475,1.1
Hydro,44.7041,-75.487,3.5
Hydro,38.2832,-85.7792,109.6
Hydro,36.2972,-86.6556,103.7
Hydro,32.5163,-84.9969,60.0
Hydro,40.6705,-121.8906,5.0
Hydro,42.2678,-111.7485,30.0
Hydro,44.49,-121.2988,4.3
Biomass,35.2625,-80.8117,5.2
Biomass,41.8054,-71.5142,3.2
Hydro,46.5964,-120.6775,1.6
Hydro,44.8844,-68.6639,3.9
Hydro,44.8803,-68.6647,2.7
Hydro,38.2044,-92.6239,208.0
Hydro,44.27,-75.1992,1.8
Hydro,43.3161,-76.4153,6.0
Hydro,43.3156,-76.4172,3.0
Hydro,44.4778,-70.2008,10.2
Hydro,43.5933,-72.3506,1.8
Hydro,41.0163,-92.4149,3.2
Hydro,43.6416,-117.2437,4.3
Hydro,39.0034,-120.7467,6.1
Hydro,44.9716,-116.835,190.0
Hydro,35.8214,-81.1922,36.0
Biomass,34.1405,-119.1845,1.5
Hydro,35.4693,-93.8175,100.0
Hydro,36.659,-93.1235,16.0
Biomass,30.6944,-83.3031,69.9
Hydro,47.1596,-119.8963,6.6
Hydro,45.4817,-122.0832,23.7
Hydro,45.449,-122.1513,11.8
Biomass,45.4144,-123.8042,1.0
Biomass,39.9886,-75.0833,5.6
Biomass,31.4894,-87.8989,15.6
Hydro,46.5958,-121.5694,27.5
Hydro,20.8867,-156.3378,1.3
Hydro,43.3348,-111.2058,176.4
Biomass,41.0772,-95.87,1.5
Hydro,38.2569,-120.8507,23.6
Hydro,44.63,-74.8258,3.0
Hydro,45.1058,-87.6514,2.1
Hydro,37.4778,-120.4445,2.7
Hydro,34.2953,-114.1402,120.0
Hydro,34.2613,-81.3309,15.0
Hydro,40.8833,-74.23,2.4
Hydro,45.9908,-88.2105,12.0
Hydro,43.9574,-70.0242,13.5
Hydro,57.9572,-136.2201,2.4
Hydro,44.6944,-121.2314,109.8
Hydro,34.6165,-82.4479,3.3
Hydro,34.6424,-82.4544,2.0
Hydro,43.1304,-71.4536,2.7
Hydro,43.2858,-71.595,4.6
Hydro,43.2832,-71.6008,3.4
Hydro,36.4675,-95.0414,130.1
Hydro,42.6689,-71.5756,2.2
Hydro,33.8361,-117.1831,7.9
Hydro,44.0572,-90.0217,20.0
Hydro,45.6676,-121.5485,1.8
Hydro,44.6381,-73.1625,6.3
Hydro,44.1586,-75.7088,3.6
Hydro,36.7803,-80.0281,14.0
Hydro,38.0321,-120.3265,1.6
Hydro,43.2271,-76.3021,3.2
Hydro,35.0683,-88.2494,240.0
Hydro,34.702,-82.4621,1.0
Hydro,44.2334,-74.5662,2.7
Hydro,46.316,-94.4849,1.6
Hydro,43.219,-108.7877,1.6
Hydro,32.7366,-114.7139,33.0
Hydro,45.8275,-88.2483,3.2
Biomass,34.2212,-91.9074,85.0
Hydro,36.8326,-119.327,165.0
Hydro,41.2543,-111.8485,1.8
Hydro,41.1921,-79.4335,30.0
Hydro,36.6669,-80.4479,11.1
Hydro,41.2436,-111.9465,5.0
Hydro,40.9908,-121.4982,69.2
Hydro,40.9974,-121.7481,80.1
Hydro,40.9864,-121.8494,103.4
Hydro,40.9862,-121.9776,141.6
Hydro,40.9226,-121.9929,79.2
Hydro,40.8475,-121.9908,109.8
Hydro,44.7214,-69.412,1.1
Hydro,43.694,-72.955,3.6
Biomass,39.3246,-82.974,92.8
Biomass,32.4868,-92.1496,84.2
Biomass,33.6942,-117.9381,7.5
Biomass,33.6433,-117.9556,16.0
Hydro,37.4142,-118.5239,3.2
Hydro,39.7229,-121.4698,142.8
Hydro,31.3611,-86.5183,5.2
Hydro,40.3651,-105.3251,38.2
Hydro,40.4579,-121.8427,1.1
Hydro,44.6328,-71.2474,10.5
Hydro,37.9442,-119.2161,11.3
Hydro,44.3364,-89.8672,6.7
Hydro,43.5836,-75.3392,1.0
Biomass,48.0931,-122.7958,7.9
Biomass,32.1561,-81.1586,72.3
Hydro,37.257,-119.1589,10.8
Hydro,47.7033,-116.9539,14.5
Hydro,45.1136,-87.7586,1.3
Hydro,46.3785,-119.2544,2.3
Hydro,39.3618,-123.1279,9.4
Hydro,60.5887,-145.6045,6.0
Biomass,37.8258,-122.2961,4.6
Hydro,43.3099,-89.7278,33.4
Hydro,47.2872,-93.4983,1.0
Hydro,46.7261,-88.6625,2.2
Hydro,46.6451,-119.908,955.6
Hydro,43.6628,-73.034,6.9
Hydro,43.2919,-75.1477,19.0
Hydro,42.7307,-122.5151,3.8
Hydro,42.7312,-122.514,32.0
Hydro,42.7306,-122.4185,7.2
Hydro,42.7331,-122.5151,1.0
Hydro,45.1868,-68.4649,1.0
Hydro,55.0913,-131.545,3.9
Hydro,42.1579,-72.4864,3.2
Hydro,19.7264,-155.0908,3.1
Hydro,44.522,-75.1881,8.2
Hydro,37.1854,-113.3583,2.3
Hydro,35.2713,-83.676,1.4
Hydro,46.9825,-119.2578,9.4
Hydro,41.7987,-71.8868,2.5
Hydro,37.8777,-119.9532,115.5
Hydro,33.051,-117.175,1.4
Hydro,35.0558,-85.3879,1713.6
Hydro,38.9153,-81.9081,47.4
Hydro,37.0784,-80.5727,1.0
Hydro,41.9153,-72.6936,8.0
Hydro,47.5344,-111.2045,59.0
Hydro,44.5236,-73.4617,2.6
Hydro,44.5178,-74.8228,25.0
Hydro,39.001,-120.7251,79.2
Hydro,32.937,-117.1137,4.6
Hydro,44.0927,-94.1088,6.8
Hydro,44.3164,-88.3147,2.4
Hydro,44.835,-74.9803,2.0
Hydro,33.3944,-117.1889,5.9
Hydro,42.176,-72.4095,3.6
Hydro,39.0673,-108.5928,1.4
Biomass,37.9369,-121.3294,4.8
Hydro,34.4272,-92.8941,9.0
Hydro,37.4639,-79.1856,12.5
Hydro,35.7742,-81.4378,25.5
Biomass,34.5136,-91.5331,18.0
Hydro,34.0256,-82.5953,628.0
Biomass,43.3144,-90.3731,1.8
Hydro,41.4625,-74.7578,10.8
Hydro,35.43,-118.8222,14.0
Hydro,34.0047,-118.0992,1.9
Hydro,45.3,-122.35,18.8
Hydro,42.2006,-72.5944,6.9
Biomass,33.9617,-117.4559,1.4
Hydro,36.4789,-77.6722,100.0
Hydro,40.8821,-121.9484,2.0
Hydro,38.8965,-120.3783,25.5
Hydro,30.7975,-94.1756,8.0
Hydro,43.1427,-79.0394,2429.1
Hydro,45.0038,-74.7994,912.0
Hydro,35.3445,-94.7755,110.0
Hydro,43.1611,-77.615,8.5
Hydro,43.1522,-77.6098,3.0
Hydro,43.1803,-77.6278,43.6
Hydro,44.213,-92.4802,2.6
Hydro,39.9052,-121.3452,126.0
Biomass,42.5003,-114.615,3.2
Hydro,42.6325,-114.5388,2.1
Hydro,42.6207,-114.5315,1.9
Hydro,38.7834,-120.7785,3.0
Hydro,47.3461,-120.0917,629.4
Hydro,42.4511,-89.0756,1.1
Hydro,47.7197,-122.9431,1.6
Hydro,35.9601,-77.8024,1.6
Hydro,34.3555,-85.3039,847.8
Hydro,47.5336,-120.2953,1299.6
Hydro,41.5826,-73.4349,31.0
Hydro,34.2572,-82.6097,3.9
Hydro,43.613,-85.4795,6.8
Hydro,43.2746,-71.604,4.3
Hydro,39.1343,-120.9533,12.1
Hydro,43.2361,-70.8172,1.4
Hydro,33.6711,-111.1618,36.0
Hydro,48.7326,-121.0679,450.0
Hydro,44.6058,-121.2773,372.5
Hydro,46.6184,-120.4778,12.9
Biomass,44.5513,-70.5414,102.6
Hydro,44.5486,-70.6283,44.5
Hydro,37.767,-119.1233,13.1
Hydro,46.7392,-119.1122,6.1
Hydro,38.8414,-104.9738,1.0
Hydro,47.5699,-111.1225,52.8
Hydro,18.2436,-65.7852,5.0
Hydro,44.3356,-71.8742,190.8
Hydro,42.5867,-114.0675,8.4
Hydro,44.9789,-93.2478,9.6
Biomass,37.7397,-122.3925,2.1
Hydro,39.9244,-76.39,417.5
Hydro,46.5063,-84.3493,23.7
Hydro,36.2647,-95.1036,259.2
Hydro,43.8954,-73.1007,1.3
Hydro,58.3269,-134.4631,8.5
Hydro,43.227,-70.8109,1.2
Hydro,38.4979,-120.2181,42.0
Hydro,34.8522,-82.484,2.4
Hydro,34.0533,-81.2172,207.3
Hydro,31.0609,-94.1062,52.0
Hydro,34.1275,-117.7958,9.9
Hydro,34.1242,-117.8051,1.0
Hydro,34.3128,-118.4928,5.6
Hydro,34.5902,-118.4547,65.5
Hydro,34.5343,-118.5251,46.0
Hydro,34.2043,-117.8557,5.0
Hydro,37.2032,-119.4975,2.8
Hydro,37.2537,-119.5194,4.0
Hydro,38.1861,-120.15,16.2
Hydro,45.2333,-88.0678,3.8
Hydro,43.6773,-84.3802,3.6
Hydro,34.1452,-117.0585,3.2
Hydro,34.1072,-117.0991,3.1
Hydro,34.4617,-118.7511,1.3
Hydro,35.4475,-83.8639,45.0
Hydro,45.618,-94.2008,9.3
Hydro,46.5392,-90.3742,1.6
Hydro,46.7091,-92.4217,1.6
Hydro,42.8992,-73.5989,16.0
Hydro,42.785,-73.708,42.0
Hydro,36.5768,-79.4325,4.5
Hydro,43.0968,-73.5821,2.0
Hydro,41.6651,-72.1221,2.0
Hydro,39.2721,-120.9325,1.0
Hydro,41.4614,-90.5803,1.4
Hydro,42.8708,-72.9273,4.0
Hydro,44.0411,-84.3418,1.2
Hydro,47.6777,-114.2339,207.6
Hydro,42.1561,-106.9085,51.6
Hydro,42.9153,-76.7867,5.1
Hydro,41.8389,-79.0056,469.0
Hydro,34.0969,-118.4795,8.5
Hydro,43.9775,-75.8942,2.0
Hydro,40.7175,-122.4223,714.0
Hydro,38.492,-108.0023,2.8
Hydro,38.4505,-107.7767,4.8
Hydro,44.6295,-69.5835,8.8
Hydro,48.9477,-117.7954,1.6
Hydro,44.9108,-72.9736,25.2
Biomass,44.1835,-123.2005,1.6
Hydro,41.4484,-73.2953,37.2
Hydro,42.7297,-72.9303,7.2
Hydro,43.2797,-73.7094,36.3
Hydro,39.5701,-107.2269,14.4
Hydro,44.5029,-109.1812,3.0
Hydro,42.5975,-114.4033,11.5
Hydro,33.4879,-81.9925,2.1
Hydro,31.088,-91.6189,192.0
Biomass,37.5426,-122.2311,1.2
Hydro,43.8986,-73.0531,2.2
Hydro,55.3814,-131.5178,2.1
Hydro,33.1403,-83.2028,45.0
Hydro,32.7792,-114.6344,4.4
Hydro,44.033,-121.3297,5.4
Hydro,44.6856,-75.0029,3.0
Hydro,37.0568,-119.8997,2.1
Hydro,43.5708,-70.5583,16.8
Hydro,46.7844,-122.7197,1.0
Hydro,40.9769,-122.4563,4.2
Hydro,43.2939,-122.4728,18.0
Hydro,39.5804,-121.1195,12.1
Hydro,43.9599,-84.336,1.2
Hydro,44.4695,-71.1781,15.0
Hydro,43.9921,-72.1282,1.5
Hydro,48.9595,-116.5574,38.1
Hydro,37.0413,-79.5356,547.5
Hydro,37.1696,-88.4195,75.9
Hydro,40.5449,-111.5029,1.2
Hydro,58.1415,-133.737,78.2
Hydro,47.5401,-121.837,12.8
Hydro,47.5445,-121.8414,38.7
Hydro,37.5736,-79.3715,5.0
Hydro,42.6446,-111.6967,14.5
Hydro,43.3061,-122.5014,11.0
Hydro,43.9206,-75.2433,16.0
Hydro,61.0828,-146.3033,12.0
Biomass,44.7035,-69.6474,107.1
Hydro,43.2511,-70.8408,1.3
Hydro,40.3954,-121.8792,6.7
Biomass,32.5433,-117.0678,1.5
Hydro,38.4833,-107.755,4.0
Hydro,38.4703,-107.7714,3.5
Hydro,44.5133,-74.8831,21.0
Biomass,32.4119,-84.9761,3.6
Hydro,33.4665,-111.7811,1.4
Biomass,25.5498,-80.3363,8.0
Hydro,45.2063,-109.1652,2.0
Hydro,44.2678,-75.1961,4.0
Hydro,55.5633,-132.8911,2.0
Hydro,47.6992,-121.7833,16.8
Hydro,42.4937,-114.3102,8.0
Hydro,43.3044,-73.6399,13.8
Hydro,36.5232,-82.0902,38.5
Hydro,40.08,-111.6048,3.6
Hydro,39.3246,-120.6448,7.0
Hydro,39.3246,-120.6454,3.7
Hydro,39.3377,-120.6355,6.6
Hydro,44.4783,-103.8547,4.0
Hydro,38.3914,-120.0008,5.9
Hydro,43.2339,-73.7556,56.0
Hydro,33.4538,-80.164,2.0
Hydro,44.5127,-109.1299,4.5
Hydro,42.5014,-120.9894,1.2
Hydro,40.6281,-122.4675,180.0
Hydro,38.1865,-120.1117,6.0
Hydro,34.2253,-119.0858,1.0
Hydro,46.5565,-68.3255,1.5
Hydro,45.4117,-92.6469,23.2
Biomass,30.7108,-91.3236,12.5
Hydro,33.4261,-79.93,84.0
Hydro,40.6236,-111.7533,1.0
Hydro,39.4704,-120.1046,3.6
Hydro,38.139,-120.3703,81.9
Hydro,44.4553,-74.7614,26.0
Hydro,33.5626,-82.0512,17.6
Hydro,43.4461,-71.6446,1.9
Hydro,44.5153,-89.585,4.8
Hydro,41.3833,-73.1714,30.5
Hydro,33.5661,-111.536,13.0
Hydro,43.2978,-73.8853,38.5
Hydro,44.8747,-88.1586,1.0
Hydro,44.9127,-68.6838,2.4
Hydro,42.9375,-73.6544,3.4
Hydro,44.9094,-68.6833,1.8
Hydro,43.8974,-75.04,1.8
Hydro,37.6936,-93.7691,52.0
Hydro,45.0811,-121.8866,12.0
Hydro,39.5869,-122.5332,5.0
Hydro,42.9051,-110.8934,1.5
Hydro,39.4326,-105.1263,1.0
Hydro,41.8482,-74.0467,14.4
Hydro,42.3514,-73.7339,6.0
Hydro,44.6422,-74.9765,4.0
Hydro,39.2527,-106.3748,2.5
Hydro,45.354,-122.619,15.4
Hydro,47.5025,-119.2917,92.0
Hydro,46.5646,-90.4161,1.4
Hydro,43.2435,-116.3791,25.0
Hydro,55.6152,-131.3561,22.6
Hydro,46.0608,-122.2017,240.0
Hydro,46.0594,-122.2594,72.0
Hydro,42.7284,-110.9166,1.7
Hydro,41.5717,-74.7828,8.0
Hydro,46.305,-94.3775,1.8
Biomass,42.8289,-78.055,1.4
Hydro,29.5481,-97.9996,2.4
Hydro,36.597,-93.3086,200.0
Hydro,37.5237,-107.7828,4.6
Hydro,41.5725,-72.0458,1.6
Hydro,44.3083,-75.3083,1.1
Hydro,33.9892,-83.4984,2.3
Hydro,34.7313,-83.3755,72.0
Hydro,43.98,-75.6131,1.5
Hydro,37.5208,-90.8347,408.0
Hydro,40.1063,-108.7112,2.3
Hydro,43.927,-75.3219,4.0
Hydro,33.8343,-117.4971,2.9
Hydro,35.595,-95.0511,39.0
Hydro,35.2139,-83.0028,10.8
Hydro,41.539,-72.0509,1.4
Hydro,36.4156,-119.0069,20.1
Hydro,57.6861,-152.895,33.6
Hydro,34.7504,-83.4063,16.0
Hydro,38.9737,-104.9011,26.6
Hydro,42.2214,-72.8596,1.5
Hydro,45.614,-121.1346,1819.7
Hydro,44.2174,-75.7952,1.3
Hydro,39.5149,-121.6301,115.1
Hydro,39.5287,-121.5464,3.4
Hydro,47.5932,-115.3582,98.1
Hydro,46.655,-92.3333,72.6
Hydro,45.4111,-91.2183,1.4
Hydro,35.234,-83.1254,21.6
Hydro,42.7405,-114.8367,6.8
Hydro,40.1998,-123.5231,1.3
Biomass,45.71,-119.9011,4.8
Hydro,41.999,-71.5174,1.2
Hydro,32.5354,-85.8876,91.0
Hydro,48.318,-111.1018,7.5
Hydro,46.658,-121.1287,13.8
Hydro,38.4493,-120.4926,52.2
Hydro,35.2067,-80.0648,84.0
Hydro,45.3705,-121.7565,1.2
Hydro,35.1967,-86.2783,45.7
Hydro,39.8935,-121.5934,1.8
Hydro,43.2727,-122.4475,42.6
Hydro,31.1735,-93.5659,81.0
Hydro,45.4411,-89.7306,2.6
Hydro,18.1318,-66.4879,8.64
Hydro,18.1664,-66.5116,1.92
Biomass,33.7683,-118.2836,38.4
Hydro,37.4295,-108.5749,11.4
Hydro,40.7335,-80.3148,5.2
Hydro,45.9479,-91.8884,1.2
Hydro,43.2758,-75.1567,21.9
Hydro,38.2392,-107.7581,8.0
Hydro,40.7973,-122.7626,140.0
Hydro,35.247,-83.1281,3.0
Hydro,35.4856,-80.1758,42.0
Hydro,34.7133,-83.3519,44.8
Biomass,36.1871,-119.3751,2.8
Hydro,36.0586,-118.9241,1.4
Hydro,36.1631,-118.7071,8.4
Hydro,37.8761,-120.605,29.9
Hydro,43.642,-117.2327,7.0
Hydro,37.6115,-120.5947,3.3
Hydro,47.6053,-112.0969,13.0
Hydro,35.3348,-82.1864,5.4
Hydro,42.608,-72.5615,5.7
Hydro,35.245,-82.3894,5.0
Hydro,41.665,-86.1322,4.8
Hydro,44.9156,-93.1994,18.0
Hydro,42.5892,-114.3553,52.7
Hydro,45.8728,-88.0708,9.2
Hydro,47.4446,-121.6878,24.0
Hydro,46.0883,-118.2547,2.2
Hydro,56.2164,-131.5043,22.6
Biomass,33.3281,-86.3568,17.9
Biomass,32.8772,-117.2347,3.0
Hydro,40.5381,-110.0661,1.2
Hydro,44.5107,-73.9131,2.6
Hydro,38.8643,-120.4443,38.6
Hydro,44.7145,-74.9966,3.0
Hydro,39.5441,-111.4187,1.3
Hydro,44.088,-70.2124,1.6
Hydro,48.649,-121.6907,104.8
Hydro,44.0869,-70.2293,1.0
Hydro,38.2683,-112.4806,2.5
Hydro,43.8836,-75.4281,1.5
Hydro,37.6508,-120.4706,4.4
Hydro,47.6544,-117.4189,10.0
Hydro,37.546,-118.59,37.5
Hydro,42.8643,-114.8855,8.3
Hydro,42.9126,-73.6805,16.4
Hydro,39.1438,-108.0048,9.9
Hydro,44.2144,-74.9914,1.5
Hydro,34.9214,-81.7456,1.1
Hydro,43.5527,-112.051,8.0
Hydro,42.7674,-114.9247,18.0
Hydro,42.7664,-114.9082,16.5
Hydro,41.7871,-89.6775,2.2
Hydro,47.6822,-117.3319,17.6
Hydro,37.3777,-107.5787,5.8
Hydro,42.9044,-73.5625,2.5
Hydro,33.9001,-117.829,4.1
Hydro,43.4486,-76.5056,8.0
Hydro,34.0114,-118.4168,10.1
Hydro,39.3125,-119.585,2.4
Hydro,42.7717,-72.5146,35.9
Biomass,36.1852,-119.6815,1.0
Biomass,36.1852,-119.6815,1.0
Biomass,36.1852,-119.6815,1.0
Hydro,46.6964,-89.2089,12.0
Hydro,42.9197,-76.5477,1.7
Hydro,42.8075,-73.8427,11.6
Hydro,40.4591,-121.8671,8.5
Hydro,40.4519,-121.8621,1.0
Hydro,34.6853,-118.7881,74.2
Hydro,44.6253,-72.5309,1.8
Hydro,37.0692,-121.0772,424.0
Biomass,37.8258,-122.2961,6.6
Hydro,33.8447,-112.2714,40.0
Hydro,19.7203,-155.1189,1.0
Hydro,19.713,-155.1486,10.4
Hydro,22.1963,-159.5561,3.6
Hydro,41.56,-74.1952,2.4
Hydro,33.3498,-83.1574,321.2
Hydro,41.4679,-75.1309,40.0
Hydro,45.2667,-117.2127,1.1
Hydro,32.5839,-86.2831,225.0
Hydro,31.6245,-85.0652,168.0
Hydro,35.6946,-83.0503,108.0
Hydro,44.0696,-122.835,8.0
Hydro,46.8731,-119.9703,1098.0
Hydro,40.7904,-111.4043,1.9
Hydro,41.5984,-73.922,2.0
Hydro,34.404,-82.2336,6.2
Hydro,38.7221,-123.0112,2.7
Hydro,44.7242,-121.2477,19.6
Hydro,43.4833,-73.7986,2.9
Hydro,40.54,-78.0346,2.8
Hydro,39.3022,-119.5604,2.6
Hydro,36.3413,-82.1264,57.6
Biomass,44.0647,-92.4692,2.0
Hydro,44.3813,-72.7677,5.5
Hydro,34.3355,-80.7021,90.5
Hydro,42.9019,-76.8623,1.5
Hydro,43.3272,-78.2394,4.0
Hydro,43.9758,-75.8747,8.1
Hydro,35.6197,-84.7855,174.6
Hydro,44.9575,-89.6367,5.4
Hydro,46.1592,-88.2353,1.8
Hydro,42.9528,-84.9025,4.3
Hydro,35.5531,-95.1708,70.0
Hydro,41.1376,-111.8849,3.8
Hydro,47.4335,-121.6483,4.3
Hydro,34.1721,-85.7538,87.6
Hydro,47.9469,-119.8653,774.0
Hydro,43.6669,-70.6021,7.7
Hydro,44.8874,-72.0554,1.4
Hydro,44.4056,-72.1881,1.0
Hydro,41.8596,-74.5103,7.5
Hydro,43.9829,-75.6206,4.4
Hydro,45.2497,-68.6483,13.0
Hydro,32.9187,-85.1887,73.3
Hydro,38.4209,-120.5496,13.6
Biomass,47.6611,-122.4464,4.6
Biomass,30.3419,-94.0656,57.7
Biomass,47.2661,-122.4283,64.0
Biomass,32.4541,-87.9759,47.4
Biomass,37.5392,-76.8053,101.0
Hydro,44.7639,-69.7183,12.0
Biomass,32.2752,-92.7277,66.4
Hydro,44.0661,-73.2158,3.0
Hydro,34.8069,-87.3819,404.0
Hydro,35.1276,-92.7903,32.4
Hydro,40.5976,-122.5387,3.5
Hydro,45.4821,-87.8022,9.0
Hydro,46.4983,-90.9039,1.0
Hydro,35.7574,-91.6369,4.3
Hydro,35.744,-91.7654,3.5
Hydro,35.8436,-91.8505,4.3
Hydro,38.7653,-120.7874,266.5
Hydro,33.9347,-116.6405,1.3
Hydro,44.4889,-89.5756,5.1
Hydro,55.3281,-131.5308,4.8
Hydro,31.8694,-97.3667,41.8
Hydro,36.3417,-82.1264,10.6
Hydro,43.6679,-72.3036,35.6
Hydro,40.4329,-78.0029,21.7
Hydro,40.035,-106.2053,3.5
Hydro,44.9589,-69.8703,13.0
Hydro,39.3578,-81.3179,44.0
Hydro,34.7978,-87.6254,666.7
Hydro,42.6289,-114.1747,8.4
Hydro,38.5274,-81.9139,24.5
Hydro,47.9344,-91.7639,4.0
Hydro,44.3939,-89.825,8.8
Biomass,44.3953,-89.826,72.3
Hydro,42.5042,-78.0828,1.0
Hydro,38.8899,-121.0985,16.4
Hydro,44.9378,-91.3406,39.4
Hydro,36.8691,-85.147,270.0
Biomass,45.1554,-67.4012,68.3
Hydro,39.5538,-121.2041,67.2
Hydro,37.8607,-120.8792,2.8
Biomass,40.785,-81.9514,1.0
Hydro,43.9947,-70.0619,19.4
Hydro,44.3097,-72.5753,1.0
Hydro,35.0218,-81.0078,60.0
Hydro,45.0703,-69.9064,72.0
Hydro,47.3851,-123.6052,12.8
Hydro,45.9628,-122.3355,134.0
Hydro,44.7661,-74.9997,2.0
Hydro,41.0006,-75.0314,453.0
