bus_id,voltage,dc,symbol,under_construction,tags,x,y,country,geometry
way/95209542-225,225,f,Substation,f,way/95209542,5.654087157161138,46.39336261700233,FR,POINT (5.654087157161138 46.39336261700233)
way/95233545-220,220,f,Substation,f,way/95233545,6.139092789653087,49.55085998556844,LU,POINT (6.139092789653087 49.55085998556844)
way/952346322-380,380,f,Substation,f,way/952346322,7.034943847094695,52.20226470688203,DE,POINT (7.034943847094695 52.20226470688203)
way/95279334-400,400,f,Substation,f,way/95279334,-2.002022274481419,51.60760664750373,GB,POINT (-2.002022274481419 51.60760664750373)
way/953015049-380,380,f,Substation,f,way/953015049,8.89562715941734,52.56398996652801,DE,POINT (8.89562715941734 52.56398996652801)
way/95338682-400,400,f,Substation,f,way/95338682,-3.0532200669631977,53.02882769158017,GB,POINT (-3.0532200669631977 53.02882769158017)
way/95374266-275,275,f,Substation,f,way/95374266,-3.300651188098935,56.164226753333296,GB,POINT (-3.300651188098935 56.164226753333296)
way/953757606-380,380,f,Substation,f,way/953757606,10.195149592067343,52.0798502797802,DE,POINT (10.195149592067343 52.079850279780196)
way/953757608-220,220,f,Substation,f,way/953757608,10.251415598563158,52.16931629154818,DE,POINT (10.251415598563158 52.16931629154818)
way/953757608-380,380,f,Substation,f,way/953757608,10.25172671724765,52.169506276137135,DE,POINT (10.25172671724765 52.169506276137135)
way/95392702-400,400,f,Substation,f,way/95392702,23.09100805473139,60.34174867764735,FI,POINT (23.09100805473139 60.341748677647345)
way/95409416-225,225,f,Substation,f,way/95409416,-4.0535113897488575,48.01717124511829,FR,POINT (-4.0535113897488575 48.017171245118284)
way/95434457-220,220,f,Substation,f,way/95434457,6.612215943020854,51.03584213803568,DE,POINT (6.612215943020854 51.03584213803568)
way/95434457-380,380,f,Substation,f,way/95434457,6.612504154487088,51.036041415896925,DE,POINT (6.6125041544870875 51.036041415896925)
way/95466193-220,220,f,Substation,f,way/95466193,12.537099235382623,41.78403997176225,IT,POINT (12.537099235382623 41.78403997176225)
way/95466377-220,220,f,Substation,f,way/95466377,12.482322170559016,41.80557347330228,IT,POINT (12.482322170559017 41.805573473302275)
way/954971276-220,220,f,Substation,f,way/954971276,11.32719639586356,49.39400824287577,DE,POINT (11.32719639586356 49.39400824287577)
way/955268863-220,220,f,Substation,f,way/955268863,9.251673023303187,53.11481118614931,DE,POINT (9.251673023303189 53.11481118614931)
way/955268863-380,380,f,Substation,f,way/955268863,9.251986499477155,53.11500376425266,DE,POINT (9.251986499477157 53.11500376425266)
way/956596300-225,225,f,Substation,f,way/956596300,3.884082986450725,47.640332701575375,FR,POINT (3.884082986450725 47.640332701575375)
way/95713495-400,400,f,Substation,f,way/95713495,10.139496387297111,56.04745636195307,DK,POINT (10.139496387297113 56.04745636195307)
way/95749833-275,275,f,Substation,f,way/95749833,-3.300621406470803,51.63564619102088,GB,POINT (-3.300621406470803 51.635646191020875)
way/95749833-400,400,f,Substation,f,way/95749833,-3.3003748822682115,51.63586780587152,GB,POINT (-3.3003748822682115 51.63586780587152)
way/957746797-220,220,f,Substation,f,way/957746797,8.659221373611713,51.99951308895736,DE,POINT (8.659221373611713 51.999513088957364)
way/957746797-380,380,f,Substation,f,way/957746797,8.65952451283072,51.99970720672347,DE,POINT (8.65952451283072 51.99970720672347)
way/95810878-225,225,f,Substation,f,way/95810878,5.699778790005031,45.18010858650376,FR,POINT (5.6997787900050305 45.18010858650376)
way/95812231-220,220,f,Substation,f,way/95812231,10.966258466654669,47.26953049656012,AT,POINT (10.966258466654669 47.26953049656012)
way/95837658-220,220,f,Substation,f,way/95837658,14.695029656466064,48.164177700834856,AT,POINT (14.695029656466065 48.164177700834856)
way/95840602-380,380,f,Substation,f,way/95840602,11.92932079600482,45.39047790759174,IT,POINT (11.92932079600482 45.39047790759174)
way/95840891-400,400,f,Substation,f,way/95840891,9.269876332875464,55.03683247899879,DK,POINT (9.269876332875464 55.03683247899879)
way/95860758-220,220,f,Substation,f,way/95860758,15.885025666331892,48.35395596606385,AT,POINT (15.885025666331892 48.35395596606385)
way/95868396-400,400,f,Substation,f,way/95868396,9.18343310734534,55.92996193641796,DK,POINT (9.183433107345339 55.92996193641796)
way/95895489-400,400,f,Substation,f,way/95895489,-3.226599417314997,51.80840261053096,GB,POINT (-3.226599417314997 51.80840261053096)
way/95986421-225,225,f,Substation,f,way/95986421,4.321383313844516,45.55948226944662,FR,POINT (4.321383313844516 45.55948226944662)
way/96067520-275,275,f,Substation,f,way/96067520,-2.242310663810759,52.31222439722493,GB,POINT (-2.242310663810759 52.31222439722493)
way/96082284-225,225,f,Substation,f,way/96082284,4.8991042115899806,45.86516061371354,FR,POINT (4.8991042115899806 45.86516061371354)
way/96107758-275,275,f,Substation,f,way/96107758,-1.9729298548661915,52.2508892310698,GB,POINT (-1.9729298548661913 52.2508892310698)
way/96107758-400,400,f,Substation,f,way/96107758,-1.9726738865018785,52.25110813442906,GB,POINT (-1.9726738865018782 52.25110813442906)
way/961840189-220,220,f,Substation,f,way/961840189,-0.7293034428771372,41.08606750836912,ES,POINT (-0.7293034428771372 41.08606750836912)
way/96190189-220,220,f,Substation,f,way/96190189,13.556312883227962,42.537800172015686,IT,POINT (13.556312883227962 42.537800172015686)
way/96190189-380,380,f,Substation,f,way/96190189,13.556581412341025,42.5379824707215,IT,POINT (13.556581412341025 42.5379824707215)
way/96278380-220,220,f,Substation,f,way/96278380,-6.991723948471955,52.28158115898056,IE,POINT (-6.991723948471955 52.28158115898056)
way/96382845-380,380,f,Substation,f,way/96382845,4.2239363726101296,51.98245893572666,NL,POINT (4.2239363726101296 51.98245893572666)
way/964625644-400,400,f,Substation,f,way/964625644,-7.812113172198645,41.550833051281856,PT,POINT (-7.812113172198645 41.550833051281856)
way/965347086-220,220,f,Substation,f,way/965347086,-1.011827900564515,41.08315170913933,ES,POINT (-1.011827900564515 41.08315170913933)
way/965351154-220,220,f,Substation,f,way/965351154,-0.9012822513647172,41.10715105950315,ES,POINT (-0.9012822513647171 41.10715105950315)
way/965918883-220,220,f,Substation,f,way/965918883,-1.0085749682670422,40.97999529821404,ES,POINT (-1.0085749682670422 40.97999529821404)
way/96616299-220,220,f,Substation,f,way/96616299,16.800112132769687,48.60573708205375,AT,POINT (16.800112132769687 48.60573708205375)
way/96616299-380,380,f,Substation,f,way/96616299,16.800424588649054,48.60590940382909,AT,POINT (16.800424588649054 48.60590940382909)
way/96630594-275,275,f,Substation,f,way/96630594,-1.50005756190611,55.0236753050955,GB,POINT (-1.50005756190611 55.0236753050955)
way/96658563-220,220,f,Substation,f,way/96658563,11.111062931878966,46.129899415909016,IT,POINT (11.111062931878966 46.129899415909016)
way/96660466-400,400,f,Substation,f,way/96660466,24.919543466969376,60.74849960159288,FI,POINT (24.919543466969376 60.748499601592876)
way/96704507-220,220,f,Substation,f,way/96704507,16.913620388699012,45.448081289056574,HR,POINT (16.913620388699012 45.448081289056574)
way/96705565-400,400,f,Substation,f,way/96705565,17.170111721777992,46.791106426872496,HU,POINT (17.170111721777992 46.791106426872496)
way/96722667-220,220,f,Substation,f,way/96722667,14.408781611334202,45.35480557715705,HR,POINT (14.408781611334202 45.35480557715705)
way/96727258-220,220,f,Substation,f,way/96727258,11.282816744941174,46.47692740859024,IT,POINT (11.282816744941174 46.476927408590235)
way/96747435-220,220,f,Substation,f,way/96747435,13.968776790777346,45.691177840920645,SI,POINT (13.968776790777346 45.691177840920645)
way/96747435-400,400,f,Substation,f,way/96747435,13.969062312231005,45.69135847831617,SI,POINT (13.969062312231003 45.69135847831617)
way/96822819-225,225,f,Substation,f,way/96822819,0.0395095551374024,43.22532713717465,FR,POINT (0.0395095551374024 43.22532713717465)
way/96839470-225,225,f,Substation,f,way/96839470,2.4769539568757124,48.81180400502304,FR,POINT (2.4769539568757124 48.81180400502304)
way/96905262-275,275,f,Substation,f,way/96905262,-3.036220121280338,55.908441137722825,GB,POINT (-3.036220121280338 55.908441137722825)
way/96905262-400,400,f,Substation,f,way/96905262,-3.035949017267532,55.90866254871349,GB,POINT (-3.035949017267532 55.908662548713494)
way/96934635-220,220,f,Substation,f,way/96934635,33.64101619612844,46.21759424774313,UA,POINT (33.64101619612844 46.21759424774313)
way/96974919-220,220,f,Substation,f,way/96974919,24.769961866461163,42.113069965241486,BG,POINT (24.769961866461163 42.113069965241486)
way/96974919-400,400,f,Substation,f,way/96974919,24.77026030259879,42.113220073992935,BG,POINT (24.77026030259879 42.113220073992935)
way/969811258-220,220,f,Substation,f,way/969811258,8.837487489454077,46.44140479554256,CH,POINT (8.837487489454077 46.44140479554256)
way/969811258-380,380,f,Substation,f,way/969811258,8.837729865428164,46.44124196740788,CH,POINT (8.837729865428164 46.44124196740788)
way/969819301-220,220,f,Substation,f,way/969819301,8.040918018352007,46.3509103639326,CH,POINT (8.040918018352007 46.3509103639326)
way/969819301-380,380,f,Substation,f,way/969819301,8.041186253055935,46.35110637018335,CH,POINT (8.041186253055935 46.35110637018335)
way/97010538-400,400,f,Substation,f,way/97010538,8.552944587932645,56.351386832942936,DK,POINT (8.552944587932645 56.351386832942936)
way/970599107-220,220,f,Substation,f,way/970599107,1.7082519620270125,41.36445258639612,ES,POINT (1.7082519620270125 41.36445258639612)
way/97256377-275,275,f,Substation,f,way/97256377,-2.3580077136686484,53.53760103348132,GB,POINT (-2.3580077136686484 53.53760103348132)
way/97256377-400,400,f,Substation,f,way/97256377,-2.3577468118110496,53.53782081895845,GB,POINT (-2.3577468118110496 53.53782081895845)
way/97286424-220,220,f,Substation,f,way/97286424,-5.218773086998447,36.44404086878306,ES,POINT (-5.218773086998447 36.44404086878306)
way/97286424-400,400,f,Substation,f,way/97286424,-5.218582598768345,36.44426751710268,ES,POINT (-5.218582598768345 36.44426751710268)
way/97334781-220,220,f,Substation,f,way/97334781,24.47962159349245,46.4952827773573,RO,POINT (24.479621593492446 46.4952827773573)
way/97343458-220,220,f,Substation,f,way/97343458,34.36639800512728,45.699587718463,UA,POINT (34.36639800512728 45.699587718463)
way/97343458-330,330,f,Substation,f,way/97343458,34.36674295814029,45.69970533110504,UA,POINT (34.36674295814029 45.699705331105044)
way/97402111-220,220,f,Substation,f,way/97402111,22.831550039202043,45.9165135641355,RO,POINT (22.831550039202043 45.9165135641355)
way/97402111-400,400,f,Substation,f,way/97402111,22.831864972422167,45.91666858183246,RO,POINT (22.831864972422167 45.91666858183246)
way/97547196-225,225,f,Substation,f,way/97547196,4.8718599376583205,45.92245398718893,FR,POINT (4.8718599376583205 45.92245398718893)
way/97551523-400,400,f,Substation,f,way/97551523,-2.416744037747284,55.94883802508482,GB,POINT (-2.416744037747284 55.94883802508482)
way/97561542-275,275,f,Substation,f,way/97561542,-1.116723103802722,54.60650023647723,GB,POINT (-1.116723103802722 54.60650023647723)
way/975637991,320,t,Substation,f,way/975637991,-1.2719451172071998,60.29340062591924,GB,POINT (-1.2719451172071998 60.29340062591924)
way/97576344-330,330,f,Substation,f,way/97576344,34.056878979657704,45.73039105764483,UA,POINT (34.056878979657704 45.73039105764483)
way/977168018-220,220,f,Substation,f,way/977168018,-6.493632899810664,37.14405062444917,ES,POINT (-6.493632899810664 37.144050624449164)
way/97754827-330,330,f,Substation,f,way/97754827,36.13808538131926,49.97114294416433,UA,POINT (36.13808538131926 49.97114294416433)
way/97786202-225,225,f,Substation,f,way/97786202,3.607807123373029,47.80795181464136,FR,POINT (3.6078071233730293 47.807951814641356)
way/97825259-220,220,f,Substation,f,way/97825259,9.236140766885168,48.92675682913526,DE,POINT (9.236140766885168 48.92675682913526)
way/97825259-380,380,f,Substation,f,way/97825259,9.236427209071884,48.92694960294972,DE,POINT (9.236427209071884 48.92694960294972)
way/97851756-220,220,f,Substation,f,way/97851756,-6.120062640220034,36.61840743141045,ES,POINT (-6.120062640220034 36.61840743141045)
way/97857512-220,220,f,Substation,f,way/97857512,10.420389500812318,52.16520037936622,DE,POINT (10.420389500812318 52.16520037936622)
way/97872423-220,220,f,Substation,f,way/97872423,25.427104398783253,44.8925049900426,RO,POINT (25.427104398783253 44.8925049900426)
way/97937366-220,220,f,Substation,f,way/97937366,-2.9424807680957548,37.216594289075694,ES,POINT (-2.9424807680957548 37.216594289075694)
way/97937366-400,400,f,Substation,f,way/97937366,-2.942281555166585,37.216816296696365,ES,POINT (-2.942281555166585 37.216816296696365)
way/97941869-220,220,f,Substation,f,way/97941869,8.25637455334332,47.0586339829524,CH,POINT (8.25637455334332 47.0586339829524)
way/979801144-220,220,f,Substation,f,way/979801144,7.011451856840451,52.17753999512608,DE,POINT (7.011451856840451 52.177539995126075)
way/979801144-380,380,f,Substation,f,way/979801144,7.011748983501065,52.17773827249219,DE,POINT (7.011748983501065 52.17773827249219)
way/98033206-400,400,f,Substation,f,way/98033206,9.878760459352236,56.95650407851873,DK,POINT (9.878760459352236 56.95650407851873)
way/98111242-220,220,f,Substation,f,way/98111242,22.917966437430703,45.79401078389314,RO,POINT (22.917966437430703 45.79401078389314)
way/98127909-220,220,f,Substation,f,way/98127909,-5.717738624684974,36.14523930185986,ES,POINT (-5.717738624684974 36.14523930185986)
way/98212652-400,400,f,Substation,f,way/98212652,10.04838323236238,57.07718841160151,DK,POINT (10.048383232362381 57.07718841160151)
way/98216482,300,t,Substation,f,way/98216482,10.08956852783998,57.06284448687519,DK,POINT (10.08956852783998 57.062844486875186)
way/98216482-400,400,f,Substation,f,way/98216482,10.08956852783996,57.06284448868374,DK,POINT (10.08956852783996 57.06284448868374)
way/983523978-220,220,f,Substation,f,way/983523978,-3.671946289454596,40.51921285495616,ES,POINT (-3.6719462894545956 40.51921285495616)
way/983523978-400,400,f,Substation,f,way/983523978,-3.671741180885573,40.51943576611277,ES,POINT (-3.671741180885573 40.51943576611277)
way/98390525-400,400,f,Substation,f,way/98390525,3.47917219216088,48.0977559641392,FR,POINT (3.47917219216088 48.097755964139196)
way/98410713-380,380,f,Substation,f,way/98410713,4.568010124528792,50.43699960634728,BE,POINT (4.568010124528792 50.43699960634728)
way/98421779-380,380,f,Substation,f,way/98421779,8.194456935668216,45.25081121983935,IT,POINT (8.194456935668216 45.25081121983935)
way/98427149-380,380,f,Substation,f,way/98427149,8.894674259291543,44.99087324737887,IT,POINT (8.894674259291543 44.990873247378865)
way/98427407-220,220,f,Substation,f,way/98427407,8.275408778633288,45.18377716772803,IT,POINT (8.275408778633288 45.18377716772803)
way/98524305-400,400,f,Substation,f,way/98524305,9.981275997847238,56.468777145665065,DK,POINT (9.981275997847238 56.468777145665065)
way/98526640-220,220,f,Substation,f,way/98526640,10.138290533581843,56.27418358570753,DK,POINT (10.138290533581845 56.27418358570753)
way/98526640-400,400,f,Substation,f,way/98526640,10.138633367066582,56.2743738788007,DK,POINT (10.138633367066582 56.2743738788007)
way/98561229-400,400,f,Substation,f,way/98561229,28.03011710708192,61.018413369065314,FI,POINT (28.03011710708192 61.018413369065314)
way/98589905-400,400,f,Substation,f,way/98589905,21.470167372708467,61.24249677506191,FI,POINT (21.470167372708467 61.24249677506191)
way/98603324-400,400,f,Substation,f,way/98603324,-5.606054281712327,36.03218693362122,ES,POINT (-5.606054281712327 36.03218693362122)
way/98609844-400,400,f,Substation,f,way/98609844,21.43405956088092,61.23697150051496,FI,POINT (21.43405956088092 61.23697150051496)
way/98611253-220,220,f,Substation,f,way/98611253,19.211801969823146,49.78038111833309,PL,POINT (19.211801969823146 49.78038111833309)
way/98613134-400,400,f,Substation,f,way/98613134,21.982081571068253,61.47860189646345,FI,POINT (21.982081571068253 61.47860189646345)
way/986231091-400,400,f,Substation,f,way/986231091,21.64366607677785,48.06467452183684,HU,POINT (21.64366607677785 48.06467452183684)
way/98634956-220,220,f,Substation,f,way/98634956,19.053305278610758,49.86220143376728,PL,POINT (19.053305278610754 49.86220143376728)
